country,province,name,index,initial_jewish_settlement,formal_community_foundation,year,jewish_population,total_population
GER,Wuerttemberg,MICHELBACH AN DER LUECKE,212,1519,,1933,33,
GER,Wuerttemberg,BONFELD,213,17LX,,1854,129,
GER,Wuerttemberg,CREGLINGEN,214,153X,1620,1854,130,
GER,Wuerttemberg,CREGLINGEN,214,153X,1620,1933,73,
GER,Westphalia,WUPPERTAL-ELBERFELD,215,1806,1846,1846,92,
GER,Westphalia,WUPPERTAL-ELBERFELD,215,1806,1846,1866,450,
GER,Westphalia,WUPPERTAL-ELBERFELD,215,1806,1846,1895,1249,
GER,Westphalia,WUPPERTAL-ELBERFELD,215,1806,1846,1925,2335,
GER,Westphalia,WUPPERTAL-ELBERFELD,215,1806,1846,1933,2471,
GER,Westphalia,WUPPERTAL-ELBERFELD,215,1806,1846,1939,1129,
GER,Westphalia,AHAUS,216,1667,,1895,110,
GER,Westphalia,AHAUS,216,1667,,1933,72,
GER,Westphalia,AHLEN,217,15MX,1678,1899,100,
GER,Westphalia,AHLEN,217,15MX,1678,1933,132,
GER,Westphalia,AHLEN,217,15MX,1678,1939,52,
GER,Westphalia,AHLEN,217,15MX,1678,1893,21,
GER,Westphalia,ALTENA,218,17MX,,1821,126,
GER,Westphalia,ALTENA,218,17MX,,1871,100,
GER,Westphalia,ALTENA,218,17MX,,1905,67,
GER,Westphalia,ALTENA,218,17MX,,1933,22,
GER,Westphalia,ANROECHTE,219,1614,,,,
GER,Westphalia,APLERBECK,220,1818,1911,1905,125,
GER,Westphalia,APLERBECK,220,1818,1911,1933,100,
GER,Westphalia,ARNSBERG,221,1810,1824,1821,140,
GER,Westphalia,ARNSBERG,221,1810,1824,1926,90,
GER,Westphalia,ARNSBERG,221,1810,1824,1933,40,
GER,Westphalia,BAD DRIBURG,222,1652,,,,
GER,Westphalia,BECKUM,223,17MX,1740,1835,72,
GER,Westphalia,BECKUM,223,17MX,1740,1925,111,
GER,Westphalia,BECKUM,223,17MX,1740,1933,86,
GER,Westphalia,BERLEBURG,224,1640,,1843,119,
GER,Westphalia,BERLEBURG,224,1640,,1933,39,
GER,Westphalia,BEVERUNGEN,225,1586,,1834,207,
GER,Westphalia,BEVERUNGEN,225,1586,,1895,131,
GER,Westphalia,BIELEFELD,226,1370,,1821,184,
GER,Westphalia,BIELEFELD,226,1370,,1880,653,
GER,Westphalia,BIELEFELD,226,1370,,1900,793,
GER,Westphalia,BIELEFELD,226,1370,,1925,883,
GER,Westphalia,BIELEFELD,226,1370,,1933,797,
GER,Westphalia,BIGGE,227,1846,,1846,8,
GER,Westphalia,BIGGE,227,1846,,1910,80,
GER,Westphalia,BILLERBECK,228,16LX,,1818,49,
GER,Westphalia,BOCHOLT,229,16XX,,1871,120,
GER,Westphalia,BOCHOLT,229,16XX,,1905,296,
GER,Westphalia,BOCHOLT,229,16XX,,1932,227,
GER,Westphalia,BOCHUM,230,15LX,,1812,74,
GER,Westphalia,BOCHUM,230,15LX,,1871,370,
GER,Westphalia,BOCHUM,230,15LX,,1900,1002,
GER,Westphalia,BOCHUM,230,15LX,,1930,1244,
GER,Westphalia,BORGHORST,231,1720,,,,
GER,Westphalia,BORKEN (II),232,1660,,1871,90,
GER,Westphalia,BORKEN (II),232,1660,,1933,102,
GER,Westphalia,BORKEN (II),232,1660,,1939,45,
GER,Westphalia,BOTTROP,233,1842,1932,1842,2,
GER,Westphalia,BOTTROP,233,1842,1932,1905,68,
GER,Westphalia,BOTTROP,233,1842,1932,1925,237,
GER,Westphalia,BOTTROP,233,1842,1932,1933,194,
GER,Westphalia,BOTTROP,233,1842,1932,1939,28,
GER,Westphalia,BRAKEL,234,1560,,1806,65,
GER,Westphalia,BRAKEL,234,1560,,1843,174,
GER,Westphalia,BRAKEL,234,1560,,1905,101,
GER,Westphalia,BRAKEL,234,1560,,1933,99,
GER,Westphalia,BRAKEL,234,1560,,1939,36,
GER,Westphalia,BUENDE,235,,,1871,137,
GER,Westphalia,BUENDE,235,,,1933,56,
GER,Westphalia,BUENDE,235,,,1939,11,
GER,Westphalia,BUER,236,18LX,1932,1905,79,
GER,Westphalia,BUER,236,18LX,1932,1925,171,
GER,Westphalia,BUER,236,18LX,1932,1932,150,
GER,Westphalia,BUEREN,237,15XX,,1880,123,
GER,Westphalia,BUEREN,237,15XX,,1933,39,
GER,Westphalia,BUEREN,237,15XX,,1939,9,
GER,Westphalia,BURGSTEINFURT,238,1662,,1347,109,
GER,Westphalia,BURGSTEINFURT,238,1662,,1811,126,
GER,Westphalia,BURGSTEINFURT,238,1662,,1895,227,
GER,Westphalia,BURGSTEINFURT,238,1662,,1933,117,
GER,Westphalia,BURGSTEINFURT,238,1662,,1939,39,
GER,Westphalia,CASTROP RAUXEL,239,18LX,18LX,1849,81,
GER,Westphalia,CASTROP RAUXEL,239,18LX,18LX,1900,130,
GER,Westphalia,CASTROP RAUXEL,239,18LX,18LX,1932,160,
GER,Westphalia,COESFELD,240,16XX,,1849,114,
GER,Westphalia,COESFELD,240,16XX,,1933,57,
GER,Westphalia,DORSTFELD,241,1731,,1842,93,
GER,Westphalia,DORSTFELD,241,1731,,1880,69,
GER,Westphalia,DORSTFELD,241,1731,,1912,59,
GER,Westphalia,DORTMUND,242,1808,12MX,1900,1924,
GER,Westphalia,DORTMUND,242,1808,12MX,1925,3820,
GER,Westphalia,DORTMUND,242,1808,12MX,1933,4108,
GER,Westphalia,DORTMUND,242,1808,12MX,1938,2600,
GER,Westphalia,DORTMUND,242,1808,12MX,1939,1444,
GER,Westphalia,DORTMUND,242,1808,12MX,1941,1222,
GER,Westphalia,DORTMUND,242,1808,12MX,1962,420,
GER,Westphalia,DORTMUND,242,1808,12MX,1993,1310,
GER,Westphalia,DORTMUND,242,1808,12MX,1380,10,
GER,Westphalia,DUELMEN,243,15XX,,1667,3,
GER,Westphalia,DUELMEN,243,15XX,,1816,52,
GER,Westphalia,DUELMEN,243,15XX,,1870,120,
GER,Westphalia,DUELMEN,243,15XX,,1933,66,
GER,Westphalia,DUELMEN,243,15XX,,1938,40,
GER,Westphalia,DUELMEN,243,15XX,,1939,24,
GER,Westphalia,DUELMEN,243,15XX,,1941,10,
GER,Westphalia,ERWITTE,244,16XX,,1817,64,
GER,Westphalia,ERWITTE,244,16XX,,1864,108,
GER,Westphalia,ERWITTE,244,16XX,,1933,32,
GER,Westphalia,FUERSTENAU (I),245,17XX,,1846,56,
GER,Westphalia,FUERSTENAU (I),245,17XX,,1871,31,
GER,Westphalia,GELSENKIRCHEN,246,17XX,1874,1871,96,
GER,Westphalia,GELSENKIRCHEN,246,17XX,1874,1896,648,
GER,Westphalia,GELSENKIRCHEN,246,17XX,1874,1915,1352,
GER,Westphalia,GEMEN,247,20XX,20XX,,,
GER,Westphalia,GESEKE,248,1629,1700,1824,169,
GER,Westphalia,GESEKE,248,1629,1700,1933,45,
GER,Westphalia,GLADBECK,249,1837,18LX,1910,97,
GER,Westphalia,GLADBECK,249,1837,18LX,1925,264,
GER,Westphalia,GLADBECK,249,1837,18LX,1933,224,
GER,Westphalia,GLADBECK,249,1837,18LX,1939,20,
GER,Westphalia,GRONAU,250,18XX,18XX,1933,40,
GER,Westphalia,GUETERSLOH,251,1402,17LX,1808,145,
GER,Westphalia,GUETERSLOH,251,1402,17LX,1933,73,
GER,Westphalia,GUMMERSBACH,252,,,1905,45,
GER,Westphalia,GUMMERSBACH,252,,,1933,5,
GER,Westphalia,HAGEN,253,1722,,1816,37,
GER,Westphalia,HAGEN,253,1722,,1875,309,
GER,Westphalia,HAGEN,253,1722,,1925,641,
GER,Westphalia,HALLENBERG,254,18XX,,1910,49,
GER,Westphalia,HALTERN,255,1586,,1925,40,
GER,Westphalia,HALTERN,255,1586,,1933,14,
GER,Westphalia,HAMM,256,1370,1604,1885,255,
GER,Westphalia,HAMM,256,1370,1604,1911,402,
GER,Westphalia,HAMM,256,1370,1604,1919,333,
GER,Westphalia,HAMM,256,1370,1604,1933,410,
GER,Westphalia,HATTINGEN,257,17XX,,1812,11,
GER,Westphalia,HATTINGEN,257,17XX,,1910,162,
GER,Westphalia,HATTINGEN,257,17XX,,1933,73,
GER,Westphalia,HATTINGEN,257,17XX,,1939,37,
GER,Westphalia,HEMER,258,18EX,,1871,32,
GER,Westphalia,HEMER,258,18EX,,1925,37,
GER,Westphalia,HEMER,258,18EX,,1939,21,
GER,Westphalia,HERBEDE,259,,,1900,90,
GER,Westphalia,HERBEDE,259,,,1925,58,
GER,Westphalia,HERBEDE,259,,,1932,37,
GER,Westphalia,HERBEDE,259,,,1939,19,
GER,Westphalia,HERFORD,260,1306,,1895,302,
GER,Westphalia,HERFORD,260,1306,,1933,193,
GER,Westphalia,HERNE,261,17MX,1889,1880,75,
GER,Westphalia,HERNE,261,17MX,1889,1905,239,
GER,Westphalia,HERNE,261,17MX,1889,1925,499,
GER,Westphalia,HERNE,261,17MX,1889,1933,467,
GER,Westphalia,HERNE,261,17MX,1889,1938,178,
GER,Westphalia,HILCHENBACH,262,,,1870,11,
GER,Westphalia,HILCHENBACH,262,,,1932,26,
GER,Westphalia,HILCHENBACH,262,,,1933,26,
GER,Westphalia,HOERDE,263,1505,,1731,17,
GER,Westphalia,HOERDE,263,1505,,1852,91,
GER,Westphalia,HOERDE,263,1505,,1871,319,
GER,Westphalia,HOERDE,263,1505,,1932,242,
GER,Westphalia,HOEXTER,264,1384,,1885,209,
GER,Westphalia,HOEXTER,264,1384,,1933,106,
GER,Westphalia,HOHENLIMBURG,265,1350,,1885,149,
GER,Westphalia,HOHENLIMBURG,265,1350,,1933,81,
GER,Westphalia,HORST EMSCHER,266,18LX,,1910,47,
GER,Westphalia,HORST EMSCHER,266,18LX,,1925,113,
GER,Westphalia,HORST EMSCHER,266,18LX,,1932,90,
GER,Westphalia,HORSTMAR,267,15XX,,1816,19,
GER,Westphalia,HORSTMAR,267,15XX,,1905,65,
GER,Westphalia,HORSTMAR,267,15XX,,1933,43,
GER,Westphalia,HUESTEN,268,1675,,1801,37,
GER,Westphalia,HUESTEN,268,1675,,1933,112,
GER,Westphalia,IBBENBUEREN,269,15LX,,1840,106,
GER,Westphalia,IBBENBUEREN,269,15LX,,1932,39,
GER,Westphalia,ISERLOHN,270,16XX,,1839,116,
GER,Westphalia,ISERLOHN,270,16XX,,1895,300,
GER,Westphalia,ISERLOHN,270,16XX,,1933,188,
GER,Westphalia,ISERLOHN,270,16XX,,1936,132,
GER,Westphalia,ISERLOHN,270,16XX,,1939,87,
GER,Westphalia,KAMEN,271,17XX,,1871,130,
GER,Westphalia,KAMEN,271,17XX,,1928,120,
GER,Westphalia,KAMEN,271,17XX,,1933,62,
GER,Westphalia,LAASPHE,272,16MX,,1819,80,
GER,Westphalia,LAASPHE,272,16MX,,1880,151,
GER,Westphalia,LAASPHE,272,16MX,,1930,121,
GER,Westphalia,LAASPHE,272,16MX,,1938,16,
GER,Westphalia,LENGERICH,273,15XX,,1849,105,
GER,Westphalia,LENGERICH,273,15XX,,1933,43,
GER,Westphalia,LENGERICH,273,15XX,,1938,23,
GER,Westphalia,LIPPSTADT,274,13XX,,1817,37,
GER,Westphalia,LIPPSTADT,274,13XX,,1861,152,
GER,Westphalia,LIPPSTADT,274,13XX,,1890,270,
GER,Westphalia,LIPPSTADT,274,13XX,,1933,115,
GER,Westphalia,LIPPSTADT,274,13XX,,1942,22,
POL,Lwow,LIPSKO,275,16XX,,1921,248,
GER,Westphalia,LUEBBECKE,276,17XX,,1849,129,
GER,Westphalia,LUEBBECKE,276,17XX,,1933,41,
GER,Westphalia,LUEBBECKE,276,17XX,,1939,15,
GER,Westphalia,LUEDENSCHEID,277,16XX,,1821,12,
GER,Westphalia,LUEDENSCHEID,277,16XX,,1880,59,
GER,Westphalia,LUEDENSCHEID,277,16XX,,1905,169,
GER,Westphalia,LUEDENSCHEID,277,16XX,,1933,102,
GER,Westphalia,LUEDINGHAUSEN,278,18EX,,,,
GER,Westphalia,LUENEN,279,18EX,,1846,14,
GER,Westphalia,LUENEN,279,18EX,,1907,101,
GER,Westphalia,LUENEN,279,18EX,,1927,115,
GER,Westphalia,MADFELD,280,17EX,,1738,29,
GER,Westphalia,MADFELD,280,17EX,,1885,82,
GER,Westphalia,MADFELD,280,17EX,,1905,49,
GER,Westphalia,MADFELD,280,17EX,,1932,21,
GER,Westphalia,MEDEBACH,281,,,1871,51,
GER,Westphalia,MEDEBACH,281,,,1925,32,
GER,Westphalia,MEINERZHAGEN,282,1806,,1885,51,
GER,Westphalia,MENDEN,283,16LX,,1848,133,
GER,Westphalia,MENDEN,283,16LX,,1880,60,
GER,Westphalia,MENDEN,283,16LX,,1933,3236,
GER,Westphalia,MESCHEDE,284,1802,,1829,30,
GER,Westphalia,MESCHEDE,284,1802,,1895,103,
GER,Westphalia,MESCHEDE,284,1802,,1933,45,
GER,Westphalia,MINDEN,285,16EX,16EX,1880,267,
GER,Westphalia,MINDEN,285,16EX,16EX,1933,192,
GER,Westphalia,MINDEN,285,16EX,16EX,1939,54,
GER,Westphalia,MUENSTER,286,1536,,1852,275,
GER,Westphalia,MUENSTER,286,1536,,1895,567,
GER,Westphalia,MUENSTER,286,1536,,1919,732,
GER,Westphalia,NEHEIM,287,1651,,1910,103,
GER,Westphalia,NEHEIM,287,1651,,1933,62,
GER,Westphalia,NIEDERMARSBERG,288,1844,,1885,150,
GER,Westphalia,NIEDERMARSBERG,288,1844,,1933,93,
GER,Westphalia,NIEHEIM,289,16XX,,1870,150,
GER,Westphalia,NIEHEIM,289,16XX,,1885,150,
GER,Westphalia,NIEHEIM,289,16XX,,1933,53,
GER,Westphalia,OCHTRUP,290,1720,,1850,31,
GER,Westphalia,OCHTRUP,290,1720,,1933,41,
GER,Westphalia,OELDE,291,1680,,1871,87,
GER,Westphalia,OELDE,291,1680,,1932,41,
GER,Westphalia,OVENHAUSEN,292,1702,,1871,48,
GER,Westphalia,OVENHAUSEN,292,1702,,1925,14,
GER,Westphalia,PETERSHAGEN,293,1551,,1871,82,
GER,Westphalia,PETERSHAGEN,293,1551,,1933,35,
GER,Westphalia,PLETTENBERG,294,,,1834,25,
GER,Westphalia,PLETTENBERG,294,,,1850,35,
GER,Westphalia,PLETTENBERG,294,,,1870,45,
GER,Westphalia,PLETTENBERG,294,,,1899,60,
GER,Westphalia,PLETTENBERG,294,,,1933,36,
GER,Westphalia,POEMBSEN,295,1704,18EX,1843,45,
GER,Westphalia,POEMBSEN,295,1704,18EX,1871,45,
GER,Westphalia,POEMBSEN,295,1704,18EX,1905,28,
GER,Westphalia,RAESFELD,296,1575,17XX,1849,43,
GER,Westphalia,RAESFELD,296,1575,17XX,1872,20,
GER,Westphalia,RAESFELD,296,1575,17XX,1907,53,
GER,Westphalia,RAESFELD,296,1575,17XX,1932,22,
GER,Westphalia,RAESFELD,296,1575,17XX,1941,13,
GER,Westphalia,RAHDEN,297,1821,,1821,217,
GER,Westphalia,RAHDEN,297,1821,,1933,67,
GER,Westphalia,RECKLINGHAUSEN,298,1816,1827,1890,120,
GER,Westphalia,RECKLINGHAUSEN,298,1816,1827,1900,220,
GER,Westphalia,RECKLINGHAUSEN,298,1816,1827,1925,451,
GER,Westphalia,RECKLINGHAUSEN,298,1816,1827,1933,411,
GER,Westphalia,RHEDA,299,1711,,1912,116,
GER,Westphalia,RHEDA,299,1711,,1933,92,
GER,Westphalia,RHEINE,300,1678,1884,1871,112,
GER,Westphalia,RHEINE,300,1678,1884,1913,139,
GER,Westphalia,RHEINE,300,1678,1884,1933,126,
GER,Westphalia,RIMBECK-SCHERFEDE,301,1843,,1843,26,
GER,Westphalia,RIMBECK-SCHERFEDE,301,1843,,1885,72,
GER,Westphalia,RIMBECK-SCHERFEDE,301,1843,,1933,36,
GER,Westphalia,RUETHEN,302,16EX,,1933,26,
GER,Westphalia,RUETHEN,302,16EX,,1850,70,
GER,Westphalia,RUETHEN,302,16EX,,1875,36,
GER,Westphalia,SALZKOTTEN,303,17LX,,1871,138,
GER,Westphalia,SALZKOTTEN,303,17LX,,1933,50,
GER,Westphalia,SCHMALLENBERG,304,1685,,1825,20,
GER,Westphalia,SCHMALLENBERG,304,1685,,1871,40,
GER,Westphalia,SCHMALLENBERG,304,1685,,1890,58,
GER,Westphalia,SCHMALLENBERG,304,1685,,1933,51,
GER,Westphalia,SCHWELM,305,17EX,,1895,100,
GER,Westphalia,SCHWELM,305,17EX,,1933,54,
GER,Westphalia,SCHWERTE,306,16XX,,,,
GER,Westphalia,SIEGEN,307,1815,,1853,17,
GER,Westphalia,SIEGEN,307,1815,,1925,130,
GER,Westphalia,SIEGEN,307,1815,,1933,115,
GER,Westphalia,SIEGEN,307,1815,,1939,41,
GER,Westphalia,SOEST,308,12MX,,1885,296,
GER,Westphalia,SOEST,308,12MX,,1932,192,
GER,Westphalia,STEINHEIM,309,1602,,1702,40,
GER,Westphalia,STEINHEIM,309,1602,,1885,160,
GER,Westphalia,STEINHEIM,309,1602,,1933,59,
GER,Westphalia,UNNA,310,1304,1854,1909,240,
GER,Westphalia,UNNA,310,1304,1854,1933,156,
GER,Westphalia,UNNA,310,1304,1854,1938,89,
GER,Westphalia,UNNA,310,1304,1854,1940,108,
GER,Westphalia,VERSMOLD,311,16LX,,1933,31,
GER,Westphalia,VLOTHO,312,16LX,,1855,137,
GER,Westphalia,VLOTHO,312,16LX,,1933,87,
GER,Westphalia,VLOTHO,312,16LX,,1939,59,
GER,Westphalia,VOERDEN,313,18EX,,1871,38,
GER,Westphalia,VOERDEN,313,18EX,,1933,18,
GER,Westphalia,VREDEN,314,16XX,,1852,111,
GER,Westphalia,VREDEN,314,16XX,,1933,43,
GER,Westphalia,WANNE-EICKEL,315,17MX,1907,1860,9,
GER,Westphalia,WANNE-EICKEL,315,17MX,1907,1925,316,
GER,Westphalia,WANNE-EICKEL,315,17MX,1907,1933,270,
GER,Westphalia,WANNE-EICKEL,315,17MX,1907,1937,124,
GER,Westphalia,WARBURG,316,1559,16XX,1802,197,
GER,Westphalia,WARBURG,316,1559,16XX,1909,295,
GER,Westphalia,WARBURG,316,1559,16XX,1932,150,
GER,Westphalia,WARBURG,316,1559,16XX,1939,91,
GER,Westphalia,WARENDORF,317,15MX,,1833,99,
GER,Westphalia,WARENDORF,317,15MX,,1933,43,
GER,Westphalia,WATTENSCHEID,318,16XX,,1734,43,
GER,Westphalia,WATTENSCHEID,318,16XX,,1800,40,
GER,Westphalia,WATTENSCHEID,318,16XX,,1925,202,
GER,Westphalia,WATTENSCHEID,318,16XX,,1933,148,
GER,Westphalia,WATTENSCHEID,318,16XX,,1939,44,
GER,Westphalia,WERL,319,15XX,,1885,131,
GER,Westphalia,WERL,319,15XX,,1933,52,
GER,Westphalia,WERL,319,15XX,,1939,37,
GER,Westphalia,WERNE,320,15LX,,1837,80,
GER,Westphalia,WERNE,320,15LX,,1932,47,
GER,Westphalia,WITTEN,321,18EX,,1910,521,
GER,Westphalia,WITTEN,321,18EX,,1933,400,
GER,Westphalia,WITTEN,321,18EX,,1934,84,
GER,Westphalia,WITTEN,321,18EX,,1939,97,
GER,Westphalia,WOLBECK,322,18LX,,1883,45,
GER,Westphalia,WOLBECK,322,18LX,,1933,29,
GER,Westphalia,WOLBECK,322,18LX,,1866,45,
GER,Westphalia,WUPPERTAL-BARMEN,323,1812,1895,1895,500,
GER,Westphalia,WUPPERTAL-BARMEN,323,1812,1895,1925,721,
GER,Westphalia,WUPPERTAL-BARMEN,323,1812,1895,1932,415,
GER,Westphalia,WUPPERTAL-BARMEN,323,1812,1895,1937,415,
GER,Westphalia,BRILON,324,1578,,1864,131,
GER,Westphalia,BRILON,324,1578,,1900,75,
GER,Westphalia,BRILON,324,1578,,1933,72,
GER,Westphalia,DATTELN,325,1814,,1900,56,
GER,Westphalia,DATTELN,325,1814,,1933,33,
GER,Westphalia,DATTELN,325,1814,,1937,21,
GER,Westphalia,HAUSBERGE,326,1721,,1783,9,
GER,Westphalia,HAUSBERGE,326,1721,,1850,26,
GER,Westphalia,HAUSBERGE,326,1721,,1875,42,
GER,Westphalia,HAUSBERGE,326,1721,,1928,28,
GER,West Prussia,TIRSCHTIEGEL,327,1745,,1772,253,
GER,West Prussia,TIRSCHTIEGEL,327,1745,,1880,162,
GER,West Prussia,TIRSCHTIEGEL,327,1745,,1932,22,
BLG,West Flanders prov.,OSTEND,328,18MX,1904,1941,93,
GER,Wuerttemberg,ELLWANGEN,329,12XX,,1886,99,
GER,Wuerttemberg,ELLWANGEN,329,12XX,,1933,13,
GER,Wuerttemberg,HOCHBERG,330,17MX,,1852,305,
POL,Warsaw,MILOSNA,331,18LX,,1939,100,
POL,Warsaw,MSZCZONOW,332,16LX,,1897,2523,
POL,Warsaw,PRZASNYSZ,333,15XX,17LX,1897,3554,
POL,Warsaw,PRZASNYSZ,333,15XX,17LX,1921,2158,
POL,Warsaw,ALEKSANDROW KUJAWSKI,334,18LX,,1897,286,
POL,Warsaw,ALEKSANDROW KUJAWSKI,334,18LX,,1939,1200,
POL,Warsaw,BIELAWY,335,17XX,,1857,176,
POL,Warsaw,BIELSK,336,18XX,,1921,249,
POL,Warsaw,BIEZUN,337,18XX,18XX,1918,779,
POL,Warsaw,BIEZUN,337,18XX,18XX,1939,779,
POL,Warsaw,BLENDUV,338,182X,182X,1920,815,
POL,Warsaw,BRZESC KUJAWSKI,339,15XX,15XX,1939,794,
POL,Warsaw,CECHOWKA,340,,,1921,143,
POL,Warsaw,CERWINSK,341,17LX,18MX,1921,358,
POL,Warsaw,CHODECZ,342,18EX,18EX,,,
POL,Warsaw,CHORZELE,343,17XX,,1857,950,
POL,Warsaw,CIECHOCINEK,344,18LX,,1921,769,
POL,Warsaw,DOBRE,345,18LX,,1921,373,
POL,Warsaw,DOBRZYN NAD DRWENCA,346,16XX,,1897,1938,
POL,Warsaw,DOBRZYN  NAD  WISLA,347,16LX,16LX,1808,1816,
POL,Warsaw,DOBRZYN  NAD  WISLA,347,16LX,16LX,1897,927,
POL,Warsaw,DOMBROWICE,348,17MX,17MX,,,
POL,Warsaw,DROBIN,349,16LX,16LX,1921,1096,
POL,Warsaw,FALENICA,350,188X,1900,1921,1108,
POL,Warsaw,FALENICA,350,188X,1900,1939,2000,
POL,Warsaw,GORA KALWARIA,351,1795,1795,1827,500,
POL,Warsaw,GORA KALWARIA,351,1795,1795,1897,2019,
POL,Warsaw,GOSTYNIN,352,14LX,14LX,1900,1831,
POL,Warsaw,GOSZCZYN,353,17LX,,1921,185,
POL,Warsaw,GRODZISK,354,16LX,,1897,2154,
POL,Warsaw,GRODZISK,354,16LX,,1936,3587,
POL,Warsaw,GROJEC,355,17XX,17XX,1897,3723,
POL,Warsaw,GROJEC,355,17XX,17XX,1921,4922,
POL,Warsaw,ILUW,356,17MX,,1921,374,
POL,Warsaw,JABLONNA,357,18EX,,1921,572,
POL,Warsaw,JEZIORNA KROLEWSKA,358,18XX,,1921,437,
POL,Warsaw,KALUSKA WOLA,359,,,1921,299,
POL,Warsaw,KALUSZYN,360,17EX,176X,1827,1455,
POL,Warsaw,KALUSZYN,360,17EX,176X,1897,6419,
POL,Warsaw,KALUSZYN,360,17EX,176X,1921,5033,
POL,Warsaw,KAMIENCZYK,361,15XX,,1921,124,
POL,Warsaw,KARCZEW,362,15EX,,1897,1025,
POL,Warsaw,KARCZEW,362,15EX,,1921,830,
POL,Warsaw,KIERNOZIA,363,18EX,,1921,284,
POL,Warsaw,KIKOL,364,18EX,18EX,1921,350,
POL,Warsaw,KOLBIEL,365,17LX,,1820,125,
POL,Warsaw,KOLBIEL,365,17LX,,1909,2077,
POL,Warsaw,KOLBIEL,365,17LX,,1941,1100,
POL,Warsaw,KONSTANCINEK,366,,,1921,399,
POL,Warsaw,KOWAL,367,15EX,,1897,1402,
POL,Warsaw,KRASNOSIELC,368,18XX,,1921,926,
POL,Warsaw,LATOWICZ,369,18EX,,1918,172,
POL,Warsaw,LEONCIN,370,,,1921,149,
POL,Warsaw,LESZNO,371,,,1930,146,
POL,Warsaw,LESZNO,371,,,1921,258,
POL,Warsaw,LIPNO,372,17XX,,1897,2079,
POL,Warsaw,LOMIANKI GORNE,373,,,1921,130,
POL,Warsaw,LUBICZ,374,18XX,,1921,362,
POL,Warsaw,LUBIEN,375,17LX,,1921,797,
POL,Warsaw,LUBRANIEC,376,16LX,1750,1827,1148,
POL,Warsaw,LUBRANIEC,376,16LX,1750,1921,834,
POL,Warsaw,MAKOW MAZOWIECKI,377,15LX,,1758,1258,
POL,Warsaw,MARKI-PUSTELNIK,378,18XX,18XX,1921,524,
POL,Warsaw,MINSK MAZOWIECKI,379,18EX,,1897,3655,
POL,Warsaw,MLAWA,380,18XX,,1857,1650,
POL,Warsaw,MLAWA,380,18XX,,1897,4854,
POL,Warsaw,MOGIELNICA,381,17LX,,1857,1202,
POL,Warsaw,MOGIELNICA,381,17LX,,1921,2722,
POL,Warsaw,MROZY,382,18LX,,1921,306,
POL,Warsaw,NADARZYN,383,15EX,,,,
POL,Warsaw,NASIELSK,384,16XX,,1897,3030,
POL,Warsaw,NIESZAWA,385,17MX,17MX,1939,262,
POL,Warsaw,NOWE MIASTO,386,,,1921,125,
POL,Warsaw,NOWY DWOR,387,17XX,1780,,,
POL,Warsaw,OKUNIEW,388,17LX,,1897,287,
POL,Warsaw,OKUNIEW,388,17LX,,1921,489,
POL,Warsaw,OSIENCINY,389,17LX,,1921,436,
POL,Warsaw,OTWOCK,390,19XX,,1909,3356,
POL,Warsaw,OTWOCK,390,19XX,,1921,5408,
POL,Warsaw,PIASECZNO,391,1689,,1897,1106,
POL,Warsaw,PIASECZNO,391,1689,,1921,2256,
POL,Warsaw,PLOCK,392,1237,,1857,5259,
POL,Warsaw,PLOCK,392,1237,,1887,10500,
POL,Warsaw,PLOCK,392,1237,,1897,7480,
POL,Warsaw,PLOCK,392,1237,,1931,6571,
POL,Warsaw,PLOCK,392,1237,,1793,1793,
POL,Warsaw,PLONSK,393,1446,,1857,2630,
POL,Warsaw,PLONSK,393,1446,,1897,4447,
POL,Warsaw,PLONSK,393,1446,,1931,4913,
POL,Warsaw,POMIECHOWEK,394,18XX,,1921,202,
POL,Warsaw,PRUSZKOW,395,18LX,1904,1921,971,
POL,Warsaw,PRZEDECZ,396,13XX,,1857,606,
POL,Warsaw,PRZEDECZ,396,13XX,,1921,840,
POL,Warsaw,PRZYBOROWICE GORNE,397,,,1915,130,
POL,Warsaw,PRZYBYSZEW,398,,,1921,104,
POL,Warsaw,PULTUSK,399,17LX,18LX,1897,5308,
POL,Warsaw,RACIONZH,400,1740,1820,1827,216,
POL,Warsaw,RACIONZH,400,1740,1820,1897,2179,
POL,Warsaw,RADZANOW,401,17EX,,1897,532,
POL,Warsaw,RADZANOW,401,17EX,,1921,303,
POL,Warsaw,RADZIEJOW,402,17MX,,1921,599,
POL,Warsaw,RADZYMIN,403,1475,,1827,432,
POL,Warsaw,RADZYMIN,403,1475,,1897,2133,
POL,Warsaw,REMBERTOW,404,19XX,,,,
POL,Warsaw,ROZAN,405,17EX,,1827,310,
POL,Warsaw,ROZAN,405,17EX,,1884,1159,
POL,Warsaw,ROZAN,405,17EX,,1908,2229,
POL,Warsaw,ROZAN,405,17EX,,1931,1800,
POL,Warsaw,RUTKA,406,,,1921,141,
POL,Warsaw,RYPIN,407,15XX,17MX,1897,1706,
POL,Warsaw,RYPIN,407,15XX,17MX,1921,2791,
POL,Warsaw,SANNIKI,408,18MX,,1921,315,
POL,Warsaw,SEROCK,409,,,,,
POL,Warsaw,SIENNICA,410,,182X,1921,560,
POL,Warsaw,SIERPC,411,17MX,,1827,1185,
POL,Warsaw,SIERPC,411,17MX,,1897,2935,
POL,Warsaw,SIERPC,411,17MX,,1921,2861,
