line_id,jg_id,ejl_line,name,enc_name,jg_name,name1900,name1930,name1945
2731,-532708,5555,Tarnowskie Gory,TARNOWSKIE GORY,Tarnowskie Gory,Tarnowitz,Tarnowskie Góry,Tarnowskie Góry
1904,-1056029,5558,Tartaków,TARTAKOW,Tartakiv,Tartaków,Tartaków,Tartakov
1905,-2625737,5559,Iurev,TARTU,Tartu,Yuryev,Tartu,Tartu
1906,-1056034,5560,Tarutino,TARUTINO,Tarutyne,Tarutino,Tarutina,Tarutino
1907,-1043681,5563,Tatarów,TATAROW,Tatariv,Tatarów,Tatarów,Tatarov
1908,-3016705,5564,Tatarsk,TATARSK,Tatarsk,Tatarsk,Tatarsk,Tatarsk
1909,-2619816,5568,Taurogen,TAURAGE,Taurage,Taurage,Tauragė,Tauragė
1910,-2619819,5569,Tavroginy,TAURAGENAI,Tauragnai,Tavroginy,Tauragnai,Tauragnai
2619,-1056070,5570,Tovtry,TAUTENI,Tovtry,Toutry,Tăuteni,Tauteny
1911,-532743,5571,Dirschau,TCZEW,Tczew,Dirschau,Tczew,Tczew
1912,-2619849,5577,Telshi,TELSIAI,Telsiai,Telshi,Telšiai,Telšiai
1913,-1950528,5582,Telekhany,TELECHANY,Telekhany,Telekhany,Telechany,Telekhany
1914,-1056108,5583,Telepino,TELEPINO,Telepyne,Telepino,Telepino,Telepino
1915,,5584,Telesnica Oszwarowa,TELESNICA OSZWAROWA,Kolonia Izaaka,Kolonia Izaaka,Kolonia Izaaka,
1916,-497919,5588,Tempelburg,TEMPELBURG,Czaplinek,Tempelburg,Tempelburg,Czaplinek
1917,-1056139,5589,Teofipol,TEOFIPOL,Teofipol,Teofipol,Teofipol,Teofipol'
1918,-1056146,5591,Teplik,TEPLIK,Teplik,Teplik,Teplik,Teplik
1919,-532844,5596,Terespol,TERESPOL,Terespol,Terespol,Terespol,Terespol
1920,-1056194,5598,Terlitsa,TERLICA,Terlytsia,Terlitsa,Terlitsa,Terlitsa
1921,-1056227,5599,Ternovka,TERNOVKA,Ternivka,Ternovka,Ternovka,Ternovka
1922,-1950590,5604,Teterin,TETERIN,Teterin,Teterin,Teterin,Teterin
1923,-1056276,5605,Tetiev,TETIEV,Tetiyev,Tetiev,Tetiev,Tetiyev
1924,-1038635,5614,Feodosiia,THEODOSIA,Feodosiya,Feodosiya,Feodosiya,Feodosiya
1925,-2276062,5625,Bendery,TIGHINA,Bender,Bendery,Tighina,Bender
1926,-3018517,5628,Tikhvin,TIKHVIN,Tikhvin,Tikhvin,Tikhvin,Tikhvin
1927,-3008427,5630,Tilsit,TILSIT,Sovetsk,Tilsit,Tilsit,Sovetsk
1928,-1950604,5633,Timkovichi,TIMKOVICHI,Tsimkavichy,Timkovichi,Timkovichi,Timkovichi
1929,-2277470,5637,Tiraspol,TIRASPOL,Tiraspol,Tiraspol,Tiraspol,Tiraspol'
1930,-2619878,5638,Tyrkshle,TIRKSLIAI,Tirksliai,Tyrkshlye,Tirkšliai,Tirkšliai
1931,-533276,5639,Tirschtiegel,TIRSCHTIEGEL,Trzciel,Tirschtiegel,Tirschtiegel,Trzciel
1932,-1057002,5660,Tyvrov,TIVROV,Tyvriv,Tivrov,Tivrov,Tyvrov
1933,,5662,Tlumaczyk,TLUMACZYK,Kolonia Izaaka,Kolonia Izaaka,Kolonia Izaaka,
1934,,5664,Tluste Wies,TLUSTE WIES,Kolonia Izaaka,Kolonia Izaaka,Kolonia Izaaka,
1935,-532887,5665,Tłuszcz,TLUSZCZ,Tluszcz,Tłuszcz,Tłuszcz,Tłuszcz
1936,-1950640,5670,Tolochin,TOLOCHIN,Talachyn,Tolochin,Tolochin,Tolochin
1937,-532973,5671,Tomaszów Mazowiecki,TOMASHOW MAZOWIECKI,Tomaszow Mazowiecki,Tomaszów Mazowiecki,Tomaszów Mazowiecki,Tomaszów Mazowiecki
1938,-1056432,5672,Tomashpol,TOMASHPOL,Tomashpol,Tomashpol',Tomashpol',Tomashpol'
1939,-1056426,5673,Tomashgrod,TOMASZGOROD,Tomashhorod,Tomashgrod,Tomaszgród,Tomashgorod
1940,-532972,5674,Tomaszów Lubelski,TOMASZOW LUBELSKI,Tomaszow Lubelski,Tomaszów Lubelski,Tomaszów Lubelski,Tomaszów Lubelski
1941,-1056467,5677,Toporów,TOPOROW,Toporiv,Toporów,Toporów,Toporov
1942,-3020062,5678,Toropets,TOROPETZ,Toropets,Toropets,Toropets,Toropets
2655,,5679,Toraceni,TORACENI,Kolonia Izaaka,Kolonia Izaaka,Kolonia Izaaka,
1943,-1056476,5680,Torchin,TORCZYN,Torchin,Torchin,Torczyn,Torchin
1944,-1056484,5681,Torgovitsa,TORGOVITSA,Torhovytsia,Torgovitsa,Torgovitsa,Torgovitsa
1945,-533064,5687,Thorn,TORUN (I),Torun,Thorn,Toruń,Toruń
1946,-1056411,5693,Touste,TOUSTE,Tovste,Touste,Touste,Tolstoye
1947,-1950666,5697,Traby,TRABY,Traby,Traby,Traby,Traby
2762,-539927,5698,Zmigrod,TRACHENBERG,Zmigrod,Trachenberg,Trachenberg,Żmigród
1948,-533098,5702,Trawniki,TRAWNIKI,Trawniki,Trawniki,Trawniki,Trawniki
2692,,5705,Trebnitz,TREBNITZ,Kolonia Izaaka,Kolonia Izaaka,Kolonia Izaaka,
1949,-1056161,5711,Trembowla,TREMBOWLA,Terebovlya,Trembowla,Trembowla,Terebovlya
1950,,5715,Treptow An Der Rega,TREPTOW AN DER REGA,Kolonia Izaaka,Kolonia Izaaka,Kolonia Izaaka,
2680,,5715,Treptow An Der Rega,TREPTOW AN DER REGA,Kolonia Izaaka,Kolonia Izaaka,Kolonia Izaaka,
1951,,5717,Treuburg,TREUBURG,Kolonia Izaaka,Kolonia Izaaka,Kolonia Izaaka,
2708,,5723,Trinec,TRINEC,Kolonia Izaaka,Kolonia Izaaka,Kolonia Izaaka,
1952,-2619904,5729,Troki,TROKI,Trakai,Troki,Troki,Trakai
1953,-2619954,5731,Trashkuny,TROSKUNAI,Troskunai,Troshkuny,Troškūnai,Troškūnai
1954,-1056590,5732,Trostianets,TROSTYANETS,Trostianets,Trostyanets,Trostyanets,Trostyanets
1955,-1056613,5733,Troianov,TROYANOV,Troyaniv,Troyanov,Troyanov,Troyanov
1956,-1056617,5734,Troianovka,TROYANOWKA,Troyanivka,Troyanovka,Trojanówka,Troyanovka
1957,-1056675,5741,Truskawiec,TRUSKAWIEC,Truskavets,Truskawiec,Truskawiec,Truskavets
1958,-533199,5742,Truskolasy,TRUSKOLASY,Truskolasy,Truskolasy,Truskolasy,Truskolasy
1959,-1056535,5744,Trybuchowce,TRYBUCHOWCE,Tribukhovtsy,Trybuchowce,Trybuchowce,Tribukhovtsy
1960,-2619972,5746,Trishki,TRYSKIAI,Tryskiai,Trishki,Tryškiai,Tryškiai
1961,-533363,5749,Trzebinia,TRZEBINIA,Trzebinia,Trzebinia,Trzebinia Miasteczko,Trzebinia
1962,-1056817,5751,Aleshki,TSURIUPINSK,Tsyurupyns'k,Aleshki,Tsyurupinsk,Tsyurupinsk
1963,-533487,5753,Tuchel,TUCHOLA,Tuchola,Tuchel,Tuchola,Tuchola
1964,-533498,5754,Tuchów,TUCHOW,Tuchow,Tuchów,Tuchów,Tuchów
1965,-1056828,5755,Tuchin,TUCZYN,Tuchin,Tuchin,Tuczyn,Tuchin
1966,-3213646,5757,Tukkum,TUKUMS,Tukums,Tukkum,Tukums,Tukums
1967,-1056838,5759,Tulchin,TULCHIN,Tulchin,Tulchin,Tulchin,Tulchin
1968,-533529,5761,Tuliszków,TULISZKOW,Tuliszkow,Tuliszków,Tuliszków,Tuliszków
1969,-533571,5771,Turek,TUREK,Turek,Turek,Turek,Turek
1970,-1056894,5773,Turka,TURKA,Turka,Turka,Turka,Turka
1971,-533595,5779,Turobin,TUROBIN,Turobin,Turobin,Turobin,Turobin
1972,-1950797,5780,Turov,TUROV,Turov,Turov,Turov,Turov
1973,,5784,Turza Wielka,TURZA WIELKA,Kolonia Izaaka,Kolonia Izaaka,Kolonia Izaaka,
1974,-1950781,5786,Turets,TURZEC,Turets,Turets,Turzec,Turets
1975,-1056891,5788,Turiisk,TURZYSK,Turiysk,Turiysk,Turzysk,Turiysk
1976,-533699,5789,Tuszyn,TUSZYN,Tuszyn,Tuszyn,Tuszyn,Tuszyn
1977,-2620008,5792,Tvery,TVERAI,Tverai,Tvery,Tverai,Tverai
1978,-1056949,5794,Twierdza,TWIERDZA,Tvirzha,Twierdza,Twierdza,Tvirzha
1979,-533767,5796,Tyczyn,TYCZYN,Tyczyn,Tyczyn,Tyczyn,Tyczyn
1980,-533770,5797,Tykotsin,TYKOCIN,Tykocin,Tykocin,Tykocin,Tykocin
1981,-533780,5798,Tylicz,TYLICZ,Tylicz,Tylicz,Tylicz,Tylicz
1982,-533824,5800,Tyrawa Wołoska,TYRAWA WOLOSKA,Tyrawa Woloska,Tyrawa Wołoska,Tyrawa Wołoska,Tyrawa Wołoska
1983,-1056980,5803,Tyszkowce,TYSZKOWCE,Tyshkivtsi,Tyszkowce,Tyszkowce,Tyshkovtsy
1984,-533843,5804,Tyszowce,TYSZOWCE,Tyszowce,Tyszowce,Tyszowce,Tyszowce
1985,-2620027,5805,Tsitoviany,TYTUVENAI,Tytuvenai,Tsytovyany,Tytuvėnai,Tytuvėnai
1986,,5808,Uchanie,UCHANIE,Kolonia Izaaka,Kolonia Izaaka,Kolonia Izaaka,
1987,-1057044,5824,Uhnów,UHNOW,Uhniv,Uhnów,Uhnów,Ugnev
1988,-533918,5828,Ujazd,UJAZD,Ujazd,Ujazd,Ujazd,Ujazd
1989,-2620042,5833,Vilkomir,UKMERGE,Ukmerge,Vilkomir,Ukmergė,Ukmergė
1990,-1057102,5834,Ulanov,ULANOV,Ulaniv,Ulanov,Ulanov,Ulanov
1991,-533954,5835,Ulanów,ULANOW,Ulanow,Ulanów,Ulanów,Ulanów
1992,-1057106,5836,Ułaszkowce,ULASZKOWCE,Ulashkivtsi,Ułaszkowce,Ułaszkowce,Ulashkovtsy
1993,-533977,5837,Ułazów,ULAZOW,Ulazow,Ułazów,Ułazów,Ułazów
1994,-1950894,5839,Ulla,ULLA,Ula,Ulla,Ulla,Ulla
1995,-534007,5845,Ułucz,ULUCZ,Ulucz,Ułucz,Ulucz,Ulucz
1996,-1057170,5846,Uman,UMAN,Uman,Uman,Uman,Uman'
1997,-3025207,5847,Unech,UNETCHA,Unecha,Unecha,Unecha,Unecha
1998,-534027,5850,Uniejów,UNIEJOW,Uniejow,Uniejów,Uniejów,Uniejów
1999,-2620071,5859,Upina,UPYNA,Upyna,Upina,Upyna,Upyna
2000,-1950915,5861,Urieche,URETCHE,Urechcha,Urech'ye,Uretche,Urech'ye
2001,,5866,Urycz,URYCZ,Kolonia Izaaka,Kolonia Izaaka,Kolonia Izaaka,
2002,,5867,Urzendow,URZENDOW,Kolonia Izaaka,Kolonia Izaaka,Kolonia Izaaka,
2003,-1057280,5870,Uście Zielone,USCIE ZIELONE,Ustya Zelene,Uście Zielone,Uście Zielone,Ust'ye-Zelenoye
2004,-1057255,5871,Ustilug,USCILUG,Ustyluh,Ustilug,Uściług,Ustilug
2005,-1950933,5872,Ushach,USHACHI,Ushachy,Ushachi,Ushachi,Ushachi
2006,-1057221,5873,Utomir,USHOMIR,Ushomir,Ushomir,Ushomir,Ushomir
2710,,5880,Ustron,USTRON,Kolonia Izaaka,Kolonia Izaaka,Kolonia Izaaka,
2007,-534141,5881,Ustrzyki Dolne,USTRZYKI DOLNE,Ustrzyki Dolne,Ustrzyki Dolne,Ustrzyki Dolne,Ustriki Dolishni
2008,-3027477,5882,Usviat,USVIYATY,Usvyaty,Usvyat,Usvyaty,Usvyaty
2009,,5883,Usznia,USZNIA,Kolonia Izaaka,Kolonia Izaaka,Kolonia Izaaka,
2010,-2620103,5884,Utsiany,UTENA,Utena,Utsiany,Utena,Utena
2011,-1950984,5886,Uvarovichi,UVAROVICHI,Uvaravichy,Uvarovichi,Uvarovichi,Uvarovichi
2012,-1950990,5888,Uzda,UZDA,Uzda,Uzda,Uzda,Uzda
2013,-2620151,5891,Ushpol,UZPALIAI,Uzpaliai,Ushpol,Užpaliai,Užpaliai
2014,-2620203,5892,Uzhventy,UZVENTIS,Uzventis,Uzhventy,Užventis,Užventis
2015,-2620214,5894,Vobolniki,VABALNINKAS,Vabalninkas,Vobol'niki,Vabalninkas,Vabalninkas
2016,-1057333,5897,Vakhnovka,VACHNOVKA,Vakhnivka,Vakhnovka,Vakhnovka,Vakhnovka
2597,-2277548,5900,Vadul Rascov,VADU RASCU,Vadul Rascov,Vad-Rashkov,Vadu-Raşcov,Vad Rashkov
2017,-3213817,5902,Vainode,VAINODE,Vainode,Vainoden,Vaiņode,Vaiņode
2018,-2620269,5903,Voinuty,VAINUTAS,Vainutas,Vainutas,Vainutas,Vainutas
2019,-3213835,5908,Sasmaken,VALDEMARPILS,Valdemarpils,Sassmacken,Valdemārpils,Valdemārpils
2020,-2277553,5910,Valialui Vlad,VALEA LUI VLAD,Valea Lui Vlad,Valya-luy-Vlad,Valea-lui-Vlad,
2021,-1038019,5912,Valegotsulovo,VALEGOTSULOVO,Dolyns'ke,Valegotsulovo,Valegotsulovo,Dolinskoye
2022,-2626209,5914,Valk,VALGA,Valga,Valk,Valga,Valga
2023,-3214770,5918,Volmar,VALMIERA,Valmiera,Volmar,Valmiera,Valmiera
2606,,5921,Vama (Ii),VAMA (II),Kolonia Izaaka,Kolonia Izaaka,Kolonia Izaaka,
2024,-2620353,5924,Vendziagoly,VANDZIOGALA,Vandziogala,Vendziagola,Vandžiogala,Vandžiogala
2025,-1057374,5925,Vapniarka,VAPNYARKA,Vapnyarka,Vapnyarka,Vapnyarka,Vapnyarka
2026,-3213892,5926,Varkliany,VARAKLANI,Varaklani,Varaklani,Varakļāni,Varakļāni
2027,-2620370,5929,Orany,VARENA,Varena,Orany,Orany,Varėna
2028,-2620398,5931,Vorni,VARNIAI,Varniai,Vorni,Varniai,Varniai
2029,-1057419,5934,Varvarovka,VARVAROVKA,Varvarovka,Varvarovka,Varvarovka,Varvarovka
2621,-1057458,5937,Vasyliv,VASILAU,Vasyliv,Wassileu,Vasilău,Vasil’ou
2030,-1951048,5938,Vasilevichi,VASILEVICHI,Vasilevichi,Vasilevichi,Vasilevichi,Vasilevichi
2031,-1061631,5939,Vasilevo,VASILEVKA,Vasylivka,Vasilevka,Vasilevka,Vasilevka
2032,-1057447,5940,Vasilkov,VASILKOV,Vasyl'kiv,Vasilkov,Vasil'kov,Vasil'kov
2033,-2620415,5941,Konstantinovo,VASKAI,Vaskai,Konstantinovo,Vaškai,Vaškai
2608,-1174403,5945,Vatra Dornei,VATRA-DORNEI,Vatra Dornei,Dorna Watra,Vatra-Dornei,Vatra Dornei
2605,,5946,Vatra-Moldovitei,VATRA-MOLDOVITEI,Kolonia Izaaka,Kolonia Izaaka,Kolonia Izaaka,
2034,-2620435,5952,Vegeri,VEGERIAI,Vegeriai,Vegeryay,Vegeriai,Vegeriai
2035,-2620438,5954,Veisee,VEISIEJAI,Veisiejai,Wiejsieje,Veisiejai,Veisiejai
2036,-2620442,5956,Vevirzhany,VEIVIRZENAI,Veivirzenai,Vevirzhany,Veiviržėnai,Veiviržėnai
2037,-1048910,5959,Veledniki,VELEDNIKI,Novi Velednyky,Veledniki,Veledniki,Novyye Veledniki
2038,-1057766,5965,Zhvanchik,VELIKIT ZHVANCHIK,Velikiy Zhvanchik,Zhvanchik,Velikii Zhvanchik,Velikiy Zhvanchik
2039,-3029851,5966,Velikie Luki,VELIKIYE LUKI,Velikiye Luki,Velikiye Luki,Velikiye Luki,Velikiye Luki
2040,-2620454,5970,Veliony,VELIUONA,Veliuona,Veliona,Veliuona,Veliuona
2041,-3029984,5971,Velizh,VELIZH,Velizh,Velizh,Velizh,Velizh
2042,-3214120,5988,Vindava,VENTSPILS,Ventspils,Vindava,Ventspils,Ventspils
2043,-1057883,5990,Verbovets,VERBOVETS,Verbovets,Verbovets,Verbovets,Verbovets
2044,-1058049,5993,Verkhovka,VERHOVKA (I),Verkhivka,Verkhovka,Verkhovka,Verkhovka
2045,-1058048,5994,Verkhovka,VERHOVKA (II),Verkhivka,Verkhovka,Verkhovka,Verkhovka
2046,-1057945,5997,Verkhnednieprovsk,VERKHNEDNEPROVSK,Verkhnedneprovsk,Verkhnedneprovsk,Verkhnedneprovsk,Verkhnedneprovsk
2047,-1058050,5999,Verkhovnia,VERKHOVNIA,Verkhovnya,Verkhovnya,Verkhovnya,Verkhovnya
2048,-2277585,6006,Vertiuzhany,VERTUJENI,Vertiujeni,Vertyuzhany,Vertujeni,Vertyuzhany
2049,-1058105,6008,Veselaia,VESOLYIA,Veselaya Yevreyka,Vesolyia,Vesolyia,Vesëlaya Yevreyka
2050,-1951259,6012,Vietka,VETKA,Vyetka,Vetka,Vetka,Vetka
2051,-1059068,6016,Viazovka,VIAZOVKA,Vyazovka,Vyazovka,Vyazovka,Vyazovka
2631,-1174511,6018,Vicovu De Sus,VICOVUL DE SUS,Vicovu De Sus,Wikow Ober,Vicovul-de-Sus,Vicovu de Sus
2052,-2620548,6019,Vidzishki,VIDISKIAI,Vidiskiai,Vidzishki,Vidiškiai,Vidiškiai
2053,-2620552,6020,Vidukli,VIDUKLE,Vidukle,Vidukli,Viduklė,Viduklė
2054,-2620560,6021,Viekshnia,VIEKSNIAI,Vieksniai,Vyekshnya,Viekšniai,Viekšniai
2055,-2620573,6025,Vieshinty,VIESINTOS,Viesintos,Veshinty,Viešintos,Viešintos
2056,-2620587,6027,Eve,VIEVIS,Vievis,Vevis,Vievis,Vievis
2665,-1058424,6028,Vyzhenka,VIJNICIOARA,Vyzhenka,Wizenka,Vijnicioara,Vizhenka
2666,-1058427,6029,Vyzhnytsya,VIJNITA,Vyzhnytsya,Wiznitz,Vijniţa,Vizhnitsa
2057,-3214256,6031,Veleny,VILANI,Vilani,Velena,Viļāni,Viļāni
2058,-2626515,6033,Fellin,VILJANDI,Viljandi,Fellin,Viljandi,Viljandi
2059,-2620625,6034,Volkovyshki,VILKAVISKIS,Vilkaviskis,Wyłkowyszki,Vilkaviškis,Vilkaviškis
2060,-2620634,6035,Vilki,VILKIJA,Vilkija,Vilki,Vilkija,Vilkija
2061,-2620663,6039,Vilna,VILNA,Vilnius,Vilna,Wilno,Vilnius
2062,-1058303,6045,Vinnitsa,VINNITSA,Vinnytsya,Vinnitsa,Vinnitsa,Vinnitsa
2063,-1058306,6046,Vinograd,VINOGRAD,Vynohrad,Vinograd,Vinograd,Vinograd
2064,-2620693,6048,Verzhbolovo,VIRBALIS,Virbalis,Wierzbołowo,Virbalis,Virbalis
2065,-2620721,6051,Ruda Vysokaia,VISAKIO-RUDA,Visakio Ruda,Wysoka Ruda,Višakio Rūda,Višakio Rūda
2066,-3214358,6054,Vyshki,VISKI,Viski,Vishki,Višķi,Višķi
2067,-2620738,6057,Vishtynets,VISTYTIS,Vistytis,Wysztyniec,Vištytis,Vištytis
2068,-1951346,6058,Vitebsk,VITEBSK,Vitsyebsk,Vitebsk,Vitebsk,Vitebsk
2069,-1058636,6077,Volkovintsy,VOLKOVINTSY,Volkovintsy,Volkovintsy,Volkovintsy,Volkovintsy
2070,-1058702,6080,Volochisk,VOLOCHISK,Volochysk,Volochisk,Volochisk,Volochisk
2071,-1058704,6081,Volodarka,VOLODARKA,Volodarka,Volodarka,Volodarka,Volodarka
2072,-1058711,6082,Goroshki,VOLODARSK VOHLINSKII,Volodarsk Volynskiy,Goroshki,Volodarsk Vohlinskii,Volodarsk Volynskiy
2073,-1951463,6088,Volynets,VOLYNETS,Volyntsy,Volynets,Volynets,Volyntsy
2074,-1058294,6090,Vonkovtsy,VONKOVTSY,Vinkivtsi,Von'kovtsy,Zatonsk,Vin'kovtsy
2075,-3035173,6091,Voronezh,VORONEZH,Voronezh,Voronezh,Voronezh,Voronezh
2076,-1058836,6093,Voronezh,VORONIZH,Voronizh,Voronezh,Voronezh,Voronezh
2077,-3035275,6094,Voronok,VORONOK,Voronok,Voronok,Voronok,Voronok
2078,-1058858,6095,Voronovitsa,VORONOVITSA,Voronovytsya,Voronovitsa,Voronovitsa,Voronovitsa
2079,-1045160,6097,Lugansk,VOROSHILOVGRAD,Luhansk,Lugansk,Voroshilovgrad,Voroshilovgrad
2080,-1058879,6098,Voroshilovka,VOROSHILOVKA,Voroshylivka,Voroshilovka,Voroshilovka,Voroshilovka
2081,-3011273,6101,Stavropol,VOROSHILOVSK (I),Stavropol',Stavropol,Stavropol,Stavropol'
2082,-2626645,6103,Verro,VORU,Voru,Verro,Võru,Võru
2083,-1059003,6107,Voznesensk,VOZNESENSK,Voznesensk,Voznesensk,Voznesensk,Voznesensk
2084,-3036949,6122,Viazma,VYAZMA,Vyazma,Vyaz'ma,Vyaz'ma,Vyaz'ma
2085,-1059175,6135,Kronau,VYSOKOPOLE,Vysokopillya,Kronau,Vysokopol’ye,Vysokopol’ye
2086,-2620819,6136,Vizhuny,VYZUONOS,Vyzuonos,Vizhuny,Vyžuonos,Vyžuonos
2087,-534173,6138,Briesen,WABZEZNO,Wabrzezno,Briesen,Wąbrzeźno,Wąbrzeźno
2088,-534197,6142,Wadowice,WADOWICE,Wadowice,Wadowice,Wadowice,Wadowice
2089,-534222,6145,Wongrowitz,WAGROWIEC,Wagrowiec,Wongrowitz,Wągrowiec,Wągrowiec
2741,-534239,6149,Walbrzych,WALDENBURG,Walbrzych,Waldenburg,Waldenburg,Wałbrzych
2090,-534329,6158,Wampierzów,WAMPIERZOW,Wampierzow,Wampierzów,Wampierzów,Wampierzów
2091,,6162,Waniowice,WANIOWICE,Kolonia Izaaka,Kolonia Izaaka,Kolonia Izaaka,
2092,-1048754,6166,Waręż,WARENZ,Varyazh,Waręż,Waręż Miasto,Waręż
2093,-534404,6167,Warka,WARKA,Warka,Warka,Warka,Warka
2094,-1057382,6168,Varkovichi,WARKOWICZE,Varkovychi,Varkovichi,Warkowicze,Varkovichi
2095,-534454,6170,Warta,WARTA,Warta,Warta,Warta,Warta
2096,,6171,Wartenburg,WARTENBURG,Kolonia Izaaka,Kolonia Izaaka,Kolonia Izaaka,
2097,-534485,6173,Vasilkov,WASILKOW,Wasilkow,Vasilkuv,Wasilków,Wasilków
2098,-534498,6174,Waśniów,WASNIOW,Wasniow,Waśniów,Waśniów,Waśniów
2099,-1057456,6177,Wasylkowce,WASYLKOWCE,Vasyl'kivtsi,Wasylkowce,Wasylkowce,Vasil'kovtsy
2100,-3048110,6184,Wehlau,WEHLAU,Znamensk,Wehlau,Wehlau,Znamensk
2101,-534656,6199,Neustadt,WEJHEROWO,Wejherowo,Neustadt,Wejherowo,Wejherowo
2102,-534638,6201,Węgrów,WENGROW,Wegrow,Węgrów,Węgrów,Węgrów
2103,-1057841,6205,Verba,WERBA,Verba,Verba,Werba,Verba
2104,,6206,Werchrata,WERCHRATA,Kolonia Izaaka,Kolonia Izaaka,Kolonia Izaaka,
2105,-1951595,6222,Viazyn,WIAZYN,Vyazyn,Vyazyn,Wiażyń,Vyazyn'
2106,-534832,6224,Widawa,WIDAWA,Widawa,Widawa,Widawa,Widawa
2107,-1951282,6225,Vidzy,WIDZE,Vidzy,Vidzy,Widze,Vidzy
2108,-534874,6226,Wiecbork,WIECBORK,,,,
2109,-534946,6227,Filehne,WIELEN NAD NOTECIA,Wielen,Filehne,Wieleń nad Notecią,Wieleń
2110,-534981,6228,Wieliczka,WIELICZKA,Wieliczka,Wieliczka,Wieliczka,Wieliczka
2111,-535046,6229,Wielkie Oczy,WIELKIE OCZY,Wielkie Oczy,Wielkie Oczy,Wielkie Oczy,Wielkie Oczy
2112,-535108,6230,Wielopole,WIELOPOLE SKRZYNSKIE,Wielopole Skrzynskie,Wielopole,Wielopole,Wielopole Skrzyńskie
2113,-535123,6231,Wieluń,WIELUN,Wielun,Wieluń,Wieluń,Wieluń
2114,-535172,6233,Wieruszów,WIERUSHZOW,Wieruszow,Wieruszów,Wieruszów,Wieruszów
2115,-535230,6234,Wierzbnik,WIERZBNIK-STARACHOWICE,Wierzbnik,Wierzbnik,Wierzbnik,Wierzbnik
2116,-1057883,6235,Verbovets,WIERZBOWIEC,Verbovets,Verbovets,Verbovets,Verbovets
2117,-1951292,6242,Vileika,WILEJKA,Vilyeyka,Vilejka,Wilejka,Vileyka
2118,-1058297,6250,Winniki,WINNIKI,Vynnyky,Winniki,Winniki,Vinniki
2763,-535671,6256,Winsko,WINZIG,Winsko,Winzig,Winzig,Wińsko
2119,,6257,Wionzowna,WIONZOWNA,Kolonia Izaaka,Kolonia Izaaka,Kolonia Izaaka,
2120,-535702,6258,Wiskitki,WISKITKI,Wiskitki,Wiskitki,Wiskitki,Wiskitki
2121,-535716,6259,Wiślica,WISLICA,Wislica,Wiślica,Wiślica,Wiślica
2122,-519160,6260,Wiśnicz Nowy,WISNICZ NOWY,Nowy Wisnicz,Wiśnicz Nowy,Wiśnicz Nowy,Nowy Wiśnicz
2123,-1058362,6261,Novyi Vishnevets,WISNIOWIEC,Vishnevets,Vishnevets,Wiśniowiec,Vishnevets
2124,-535775,6263,Wisznice,WISZNICE,Wisznice,Wisznice,Wisznice,Wisznice
2125,-1951326,6264,Vishnev,WISZNIEW,Vishneva,Vishnevo,Wiszniew,Vishnevo
2126,-1048977,6265,Witków Nowy,WITKOW NOWY,Novyi Vytkiv,Witków Nowy,Witków Nowy,Novyy Vitkov
2127,-535898,6273,Vizhainy,WIZAJNY,Wizajny,Wiżajny,Wiżajny,Wiżajny
2128,-535903,6274,Vizna,WIZNA,Wizna,Wizna,Wizna,Wizna
2129,-526545,6275,Russocice,WLADYSLAWOW-RUSSOCICE,Russocice,Russocice,Russocice,Russocice
2130,-535957,6276,Włocławek,WLOCLAWEK,Wloclawek,Włocławek,Włocławek,Włocławek
2131,-535965,6277,Włodawa,WLODAWA,Wlodawa,Włodawa,Włodawa,Włodawa
2132,-1951358,6278,Vlodavka,WLODAWKA,Wlodawka,Vlodavka,Włodawka,Włodawka
2133,-1058433,6279,Vladimirets,WLODIMIERZEC,Volodymyrets,Vladimirets,Włodzimierzec,Vladimirets
2134,-1058483,6280,Vladimir-Volynskii,WLODZIMIERZ WOLYNSKI,Volodymyr Volynskyy,Vladimir,Włodzimierz,Vladimir-Volynskiy
2135,,6282,Wloki Piaski,WLOKI PIASKI,Kolonia Izaaka,Kolonia Izaaka,Kolonia Izaaka,
2136,-536015,6283,Włoszczowa,WLOSZCZOWA,Wloszczowa,Włoszczowa,Włoszczowa,Włoszczowa
2137,-536056,6284,Wodzisław,WODZISLAW,Wodzislaw,Wodzisław,Wodzisław,Wodzisław
2138,-536060,6289,Wohyń,WOHYN,Wohyn,Wohyń,Wohyń,Wohyń
2139,-536186,6290,Wojsławice,WOISLAWICE,Wojslawice,Wojsławice,Wojsławice,Wojsławice
2140,-536149,6291,Wojnicz,WOJNICZ,Wojnicz,Wojnicz,Wojnicz,Wojnicz
2141,-1058967,6292,Wojniłów,WOJNILOW,Voinyliv,Wojniłów,Wojniłów,Voynilov
2142,-536202,6293,Wojtkowa,WOJTKOWA,Wojtkowa,Wojtkowa,Wojtkowa,Wojtkowa
2143,-536364,6294,Wola Krzysztoporska,WOLA KZHYSHTOPORSKA,Wola Krzysztoporska,Wola Krzysztoporska,Wola Krzysztoporska,Wola Krzysztoporska
2144,-536407,6295,Wola Michowa,WOLA MICHOWA,Wola Michowa,Wola Michowa,Wola Michowa,Wola Michowa
2145,-536430,6296,Wolanów,WOLANOW,Wolanow,Wolanów,Wolanów,Wolanów
2146,-536584,6297,Wola Żarczycka,WOLA ZARCZYCKA,Wola Zarczycka,Wola Żarczycka,Wola Żarczycka,Wola Żarczycka
