code,id,name,enc_name,prov,country,geomatry,name1900,name1930,name1945,pop1900,prov1900,prov1930,country1910,country1930,country1945,code_prov,code_dist,abbr_name,abbr_prov,abbr_dist,abbr_country,alt_names,pinkas_ref,enc_page,n,dist1930,dist
GLC_SNT_SNYT,-1054484,Snyatyn,SNIATYN,Galicia,Ukraine,48.45|25.566666666667,Śniatyn,Śniatyn,Śniatyn,"4,206 (in 1900), 3,248 (in 1921)",Galicia,Stanisławów,,Poland,Soviet Union,62,52,SNYT,GLC,SNT,UKR,Shnyatin|Snyatin|Rus]|Snjatyn|Snetin|Śniatyn|Snitin|Snyatyn [Ukr|Sniatin,"Poland, Vol. 2 (1980), pp. 516-519: """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Śniatyn"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""".",1206,1,Śniatyn,Śniatyn
PDL_GSN_SBLV,-1054495,Sobolevka,SOBOLEVKA,Podolia,Ukraine,48.6|29.5,Sobolevka,Sobolevka,Sobolevka,"1,121 (in 1897), 434 (in 1939)",Podolia,Ukraine SSR,Russian Empire,Soviet Union,Soviet Union,32,5,SBLV,PDL,GSN,UKR,Ukr]|Sobolevka|Sobolivka [Yid|Sobolówka,,1208,1,Vinnitsa,Gaisin
EKT_VRK_SFYV,-1054524,Sofiyivka,SOFIEVKA,Yekaterinoslav,Ukraine,48.05|33.866666666667,Sofiyevka,Sofiyevka,Sofiyevka,"390 (in 1897), 425 (in 1926)",Ekaterinoslav,Ukraine SSR,Russian Empire,Soviet Union,Soviet Union,13,4,SFYV,EKT,VRK,UKR,Sofiyivka|Sofiivka|Sofievka|Sofiyevka|Sofijewka|Sofiewka,,1210,1,Dnepropetrovsk,Verkhnednieprovsk
GLC_SKL_SKL,-1054548,Sokal,SOKAL,Galicia,Ukraine,50.483333333333|24.283333333333,Sokal,Sokal,Sokal',"2,408 (in 1880), 5,220 (in 1931)",Galicia,Lwów,Austrian Empire,Poland,Soviet Union,62,41,SKL,GLC,SKL,UKR,Skohl|Rus]|Sokal|Skul|Skol|Sokal' [Ukr|Sikal,"Poland, Vol. 2 (1980), pp. 352-356: """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Sokal"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""".",1211,1,Sokal,Sokal
MRM_MRM_SKYR,-1054564,Sokyrnytsia,,Maramaros,Ukraine,48.116666666667|23.383333333333,Szeklencze,Sekernice,Sokirnitsa,378 (in 1882),Máramaros,Subcarpathia,,Czechoslovakia,Soviet Union,,,SKYR,MRM,MRM,UKR,Sokyrnyza|Sikernitsa|Sokyrnytsia|Sokîrnîțea|Szeklencze|Sekernice|Sokyrnycja|Szeklence|Sokyrnica|Sokirnitsa,,,1,,Máramaros
BSS_KHT_SKYR,-1054565,Sokyryany,SECURENI,Bessarabia,Ukraine,48.45|27.416666666667,Sekuryany,Secureni,Sokiryany,"5,042 (in 1897)",Bessarabia,Basarabia,Russian Empire,Romania,Soviet Union,3,8,SKYR,BSS,KHT,UKR,Sekurjany|Sikuran|Sekiryani|Sekureni Targ|Sekuren|Secureni Târg|Sokorone|Sekureni|Sokiriany|Târgu Secureni|Sekuryani|Sokyrjany|Sekuryany|Secureni|Sekurian|Sokyryany,"Romania, Vol. 2 (1980), p. 382: """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Secureni"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""".",1155,1,Hotin,Khotin
VLH_LTS_SKL,-1054569,Sokol,SOKUL,Volhinia,Ukraine,51.05|25.333333333333,Sokul',Sokul,Sokol,"490 (in 1897), 167 (in 1921)",Volhynia,Wołyń,Russian Empire,Poland,Soviet Union,8,7,SKL,VLH,LTS,UKR,Sokil|Sokul|Sokol|Sokul',"Poland, Vol. 5 (1990), pp. 144-145: """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Sokul"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""".",1214,1,Łuck,Lutsk
PDL_NV_SKLT,-1054572,Sokilets,SOKOLETS,Podolia,Ukraine,48.75|27.066666666667,Sokolets,Sokolets,Sokolets,"747 (in 1897), 505 (in 1923)",Podolia,Ukraine SSR,Russian Empire,Soviet Union,Soviet Union,32,11,SKLT,PDL,NV,UKR,Sokilets'|Sokolits|Sokolets|Sokolec,,1211,1,Kamenets-Podolski,Novaia Ushitsa
GLC_TRK_SKLK,-1054575,Sokoliki,SOKOLIKI GORSKIE,Galicia,Poland,49.1|22.866666666667,Sokoliki,Sokoliki Górskie,Sokoliki,"66 (in 1880), 292 (in 1921)",Galicia,Stanisławów,Austrian Empire,Poland,Poland,62,45,SKLK,GLC,TRK,POL,Sokoliki|Sokoliki Gurske|Sokolyky Hirs’ki|Sokoliki Górskie,"Poland, Vol. 2 (1980), p. 529: """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Sokoliki"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""".",1211,1,Turka,Turka
GLC_BCZ_SKLV,-1054581,Sokolov,,Galicia,Ukraine,48.933333333333|25.333333333333,Sokołów,Sokołów,Sokolov,14 (in 1921),Galicia,Tarnopol,Austrian Empire,Poland,Soviet Union,62,65,SKLV,GLC,BCZ,UKR,Sokołów|Sokoluv|Sokolov bei Potok Zloty|Sokoliv|Sokolov,,,1,Buczacz,Buczacz
VLH_NVG_SKLV,-1054584,Sokolov,SOKOLOV (I),Volhinia,Ukraine,50.5|28.1,Sokolov,Sokolov,Sokolov,"239 (in 1897), ~500 (in 1926)",Volhynia,Ukraine SSR,Russian Empire,Soviet Union,Soviet Union,,,SKLV,VLH,NVG,UKR,Sokołów|Sokolov|Sokoliv,,1212,1,Zhitomir,Novograd-Volynskii
KV_LPV_SKLV,-1054594,Sokolivka,YUSTYNGRAD-SOKOLKA,Kiev,Ukraine,49.016666666667|30.133333333333,Sokolovka,Sokolovka,Sokolovka,"2,521 (in 1897), 539 (in 1926)",Kiev,Ukraine SSR,Russian Empire,Soviet Union,Soviet Union,16,6,SKLV,KV,LPV,UKR,Sokoluvka|Sokolivka|Justynhrad|Sokolowka|Zaluzie|Zahajpol|Zahojpole|Ustingrad|Yustingrad|Justingrad|Stara Vies|Sokolovka,,1477,1,Kiev,Lipovets
GLC_ZLC_SKLV,-1054602,Sokolivka,SOKOLOWKA,Galicia,Ukraine,50.033333333333|24.85,Sokołówka,Sokołówka,Sokolovka,"983 (in 1880), 460 (in 1921)",Galicia,Tarnopol,,Poland,Soviet Union,62,75,SKLV,GLC,ZLC,UKR,Sokoluvka|Sokolivka|Rus]|Sokolovka [Yid|Sokelivke|Sokołówka|Sokelifke,"Poland, Vol. 2 (1980), p. 357: """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Sokołówka"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""".",1214,1,Złoczów,Złoczów
GLC_KMN_SKLY,-1054605,Sokolya,,Galicia,Ukraine,50.066666666667|24.5,Sokole,Sokole,Sokolya,43 (in 1880),Galicia,Tarnopol,,Poland,Soviet Union,62,67,SKLY,GLC,KMN,UKR,Sokola|Sokole|Sokolja|Sokolya|Sokolia,,,1,Kamionka Strumiłowa,Kamionka Strumiłowa
PDL_NV_SLBK,-1054637,Solobkovtsy,SOLOBKOVTSY,Podolia,Ukraine,49.083333333333|26.916666666667,Solobkovtsy,Solobkovtsy,Solobkovtsy,"1,307",Podolia,Ukraine SSR,Russian Empire,Soviet Union,Soviet Union,32,11,SLBK,PDL,NV,UKR,Solobkivci|Slopkovitz|Sołobkowce|Solobkovtsy|Salobkovtsy|Solobkivtsi|Slobkovitz|Sołodkowce,,1215,1,Kamenets-Podolski,Novaia Ushitsa
GLC_BHR_SLTV,-1054671,Solotvyn,SOLOTWINA,Galicia,Ukraine,48.7|24.416666666667,Sołotwina,Sołotwina,Solotvin,"1,541 (in 1880), 1,948 (in 1900)",Galicia,Stanisławów,Austrian Empire,Poland,Soviet Union,62,47,SLTV,GLC,BHR,UKR,Solotwyn|Solotvyn|Solotvina|Zolotvina|Slotvina|Solotvin|Sołotwina,,1215,1,Bohorodczany,Bohorodczany
MRM_MRM_SLTV,-1054673,Solotvyno,SELO-SLATINA,Maramaros,Ukraine,47.95|23.866666666667,Aknaszlatina + Faluszlatina,Selo-Slatina,Solotvina,"674 (in 1877), 2,537 (in 1941)",Máramaros,Subcarpathia,,Czechoslovakia,Soviet Union,,,SLTV,MRM,MRM,UKR,Solotvina|Slatinské Doly|Slotfina|Salzgruben|Kostel Solotvonski|Solotvino|Selo-Slatina|Aknaszlatina|Faluszlatina|Ocna Slatina|Slatina-Selo|Solotvyno|Sołotwyno|Solotvyna|Doly Slatinská,,1159,1,,Máramaros
KRP_UNG_NYZH,-1054675,Nyzhnye Solotvyno,,Karpatalja,Ukraine,48.55|22.45,Alsószlatina,Nižná Slatina,Solotvina,"73 (in 1877), 57 (in 1921)",Kárpátalja,Subcarpathia,,Czechoslovakia,Soviet Union,,,NYZH,KRP,UNG,UKR,Nižní Solotvina|Solotvina|Alsószlatina|Nizhniya Solotvina|Nyzhnye Solotvyno|Nîjnie Solotvîno|Szolotvina|Nizsnyi Szolotvino|Solotfine|Nyżnie Sołotwyno|Nižná Slatina,,,1,,Ung
CHR_SSN_SSNY,-1054749,Sosnytsia,SOSNITSA,Chernigov,Ukraine,51.533333333333|32.5,Sosnitsa,Sosnitsa,Sosnitsa,"1,842",Chernigov,Ukraine SSR,Russian Empire,Soviet Union,Soviet Union,48,13,SSNY,CHR,SSN,UKR,Sosnyzja|Sosnitza|Sośnica|Sosnitse|Sosnitsa|Sosnytsia,,1220,1,Chernigov,Sosnitsa
VLH_RVN_SSNV,-1054771,Sosnove,LUDWIPOL,Volhinia,Ukraine,50.833333333333|27,Ludvipol,Ludwipol,Sosnovoye,"1,210 (in 1897), 916 (in 1921)",Volhynia,Wołyń,Russian Empire,Poland,Soviet Union,8,11,SSNV,VLH,RVN,UKR,Lyudvipol' [Rus|before 1946]|Ludvipol|Slishch|Shlisht|Slutsh-Gadol|Sosnove|Ljudwipol|Ludwipol|Slishtch Gadol|Slishch Gadol|Slisht Gadol|Sosnovoye [Rus|since 1946],"Poland, Vol. 5 (1990), pp. 109-111: """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Ludwipol"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""".",761,1,Kostopol,Rovno
KV_BRD_SPCH,-1054824,Spichintsy,SPITHENCY,Kiev,Ukraine,49.4|29.15,Spichintsy,Spichintsy,Spichintsy,"937 (in 1897), 774 (in 1926)",Kiev,Ukraine SSR,Russian Empire,Soviet Union,Soviet Union,16,2,SPCH,KV,BRD,UKR,Spichinets|Spychyntsi|Spiczyńce|Spichintsy,,1228,1,Vinnitsa,Berdichev
KRP_UNG_SRDN,-1054847,Seredneye,SEREDNE,Karpatalja,Ukraine,48.533333333333|22.5,Szerednye,Seredně,Sredneye,"389 (in 1880), 599 (in 1921)",Kárpátalja,Subcarpathia,,Czechoslovakia,Soviet Union,,,SRDN,KRP,UNG,UKR,Seredneye|until 1899]|Seredně|Szerednye [Hun|Serednje|Sredneye|Seredné|Szvedernik [Hun|since 1899]|Serednie,,1163,1,,Ung
MRM_MRM_SRDN,-1054848,Serednye Vodyane,STREDNI APSA,Maramaros,Ukraine,47.983333333333|23.9,Középapsa,Stredná Apša,Sredneye Vodyanoye,"259 (in 1880), 431 (in 1921)",Máramaros,Subcarpathia,,Czechoslovakia,Soviet Union,,,SRDN,MRM,MRM,UKR,Középapsa|Mitel-Apsha|Serednje Wodjane|Mitl Apsa|Srednee Vodjanoe|Stredná Apša|Sredneye Vodyanoye|Serednye Vodyane|Serednie Vodiane|Střední Vodjane|Apșa de Mijloc|Střední Apša,,1251,1,,Máramaros
PDL_VNN_STNS,-1054907,Stanislavchyk,STANISLAVCHIK,Podolia,Ukraine,48.966666666667|28.116666666667,Stanislavchik,Stanislavchik,Stanislavchik,"1,207 (in 1897)",Podolia,Ukraine SSR,Russian Empire,Soviet Union,Soviet Union,32,4,STNS,PDL,VNN,UKR,Stanislavciîk|Stanislavchyk|Stanislavtchik|Stanisławczyk|Stanislavchik,,1233,1,Vinnitsa,Vinnitsa
GLC_BRD_STNS,-1054909,Stanislavchyk,STANISLAWCZYK,Galicia,Ukraine,50.166666666667|24.9,Stanisławczyk,Stanisławczyk,Stanislavchik,"795 (in 1880), 165 (in 1921)",Galicia,Tarnopol,Austrian Empire,Poland,Soviet Union,62,63,STNS,GLC,BRD,UKR,Stanislavchyk|Stanisławczyk z Bordulakami|Stanislavtchik|Stanisławczyk|Stanislavchik,"Poland, Vol. 2 (1980), pp. 376-377: """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Stanisławczyk"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""".",1233,1,Brody,Brody
PDL_IMP_STRY,-1054967,Staraya Murafa,MURAFA,Podolia,Ukraine,48.783333333333|28.216666666667,Murafa,Murafa,Murafa,"1,350",Podolia,Ukraine SSR,Russian Empire,Soviet Union,Soviet Union,32,12,STRY,PDL,IMP,UKR,Mrachva|Staraya Murafa|Murafa|Murava|Murava-Staraya|Morachwa,,861,1,Vinnitsa,Iampol'
PDL_LTN_STRS,-1054983,Stara Sinyava,STARAYA SINYAVA,Podolia,Ukraine,49.6|27.616666666667,Sinyava Staraya,Staraya Sinyava,Staraya Sinyava,"2,279 (in 1897)",Podolia,Ukraine SSR,Russian Empire,Soviet Union,Soviet Union,32,7,STRS,PDL,LTN,UKR,Sieniawa Stara|Alt-Sinyove|Stara Synjava|Stara Sinyava|Sinyava Staraya|Sinyava|Stara Syniava|Staraya Sinyava|Stara Syniawa,,1236,1,Kamenets-Podolski,Litin
GLC_STR_STRS,-1054984,Stara Sil',STARA SOL,Galicia,Ukraine,49.483333333333|22.966666666667,Stara Sól,Stara Sól,Staraya Sol',"416 (in 1880), 211 (in 1921)",Galicia,Lwów,Austrian Empire,Poland,Soviet Union,62,42,STRS,GLC,STR,UKR,Staraya Sol'|Starasól|Stara Sul'|Sola|Stara Sól|Stara Sil'|Stara-Siol,,1236,1,Stary Sambor,Stare Miasto
PDL_NV_STRU,-1054989,Stara Ushytsya,STARAYA USHITSA,Podolia,Ukraine,48.583333333333|27.133333333333,Staraya Ushitsa,Staraya Ushitsa,Staraya Ushitsa,"1,583 (in 1897), 753 (in 1939)",Podolia,Ukraine SSR,Russian Empire,Soviet Union,Soviet Union,32,11,STRU,PDL,NV,UKR,Stara Ushytsya|Staraya Ushitsa|Ushitsa [Rus|Uszyca Stara|Olt-Ishitse|until 1829]|Ushitza,,1236,1,Kamenets-Podolski,Novaia Ushitsa
KHR_STR_STRB,-1055017,Starobil's'k,STAROBELSK,Kharkov,Ukraine,49.283333333333|38.9,Starobel'sk,Starobel'sk,Starobel'sk,"52 (in 1870), 196 (in 1939)",Kharkov,Ukraine SSR,Russian Empire,Soviet Union,Soviet Union,46,10,STRB,KHR,STR,UKR,Bel'skiy Gorodok|Starobil's'k|Starobielsk|Starobjelsk|Starobel'sk|Staraya Belaya,,1237,1,Voroshilovgrad,Starobiel'sk
VLH_STR_STRK,-1055031,Starokostyantyniv,STARO-KONSTANTINOV,Volhinia,Ukraine,49.75|27.216666666667,Starokonstantinov,Starokonstantinov,Starokonstantinov,"9,212",Volhynia,Ukraine SSR,Russian Empire,Soviet Union,Soviet Union,8,12,STRK,VLH,STR,UKR,Starokonstantynów|Starokostyantyniv|Stary Konstantynów|Starokonstantinov|Olt-Kosntin|Staro-Konstantinov|Konstantin Yashan,,1237,1,Kamenets-Podolski,Starokonstantinov
KRP_BRG_STRD,-1055070,Stare Davydkovo,,Karpatalja,Ukraine,48.45|22.633333333333,Ódávidháza,Staré Davidkovo,Staroye Davidkovo,94 (in 1880),Kárpátalja,Subcarpathia,,Czechoslovakia,Soviet Union,,,STRD,KRP,BRG,UKR,Staroye Davydkovo|Stare Davydkovo|Kleina Davidkif|Staré Davidkovo|Sztaroje Davidovo|Davikova Sztaroje|Ódávidháza|Stare Davydkove|Staroye Davidkovo,,,1,,Bereg
GLC_BHR_STRN,-1055083,Starunya,STARUNIA,Galicia,Ukraine,48.716666666667|24.5,Starunia,Starunia,Starunya,"207 (in 1880), 168 (in 1921)",Galicia,Stanisławów,Austrian Empire,Poland,Soviet Union,62,47,STRN,GLC,BHR,UKR,Starunja|Starunye|Starunya|Starunia,,1238,1,Bohorodczany,Bohorodczany
VLH_LTS_STRY,-1055092,Staryi Chortoryisk,CZARTORYSK,Volhinia,Ukraine,51.216666666667|25.883333333333,Chartorysk,Czartorysk,Staryy Chartoriysk,822,Volhynia,Wołyń,Russian Empire,Poland,Soviet Union,8,7,STRY,VLH,LTS,UKR,Staryy Chartoriysk|Staryi Chortoryis'k|Czartorysk|Chartorisk|Chartorysk|Chartoriysk|Staryj Cortoryjs'k,"Poland, Vol. 5 (1990), p. 154: """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Czartorysk""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",285,1,Łuck,Lutsk
TRD_FDS_STRY,-1055135,Staryi Krym,STARYI KRYM,Taurida,Ukraine,45.033333333333|35.1,Staryy Krym,Staryy Krym,Staryy Krym,"84 (in 1926), 104 (in 1939)",Taurida,Ukraine SSR,Russian Empire,Soviet Union,Soviet Union,41,8,STRY,TRD,FDS,UKR,Eski Krym|Solkhat|Stary Krim|Stary Krym|Eski Qırım|Staryi Krym|Staryy Krym,,1238,1,Crimea,Feodosiia
GLC_DLN_STRY,-1055142,Staryi Mizun,MIZUN STARY,Galicia,Ukraine,48.916666666667|23.883333333333,Mizuń Stary,Mizuń Stary,Staryy Mizun’,182 (in 1921),Galicia,Stanisławów,Austrian Empire,Poland,Soviet Union,62,48,STRY,GLC,DLN,UKR,Staryy Mizun’|Mizuń Stary|Stara Mizun'|Staryi Mizun’|Staryĭ Mizun′,"Poland, Vol. 2 (1980), p. 529: """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Mizun Stary""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",832,1,Dolina,Dolina
GLC_STR_STRY,-1055147,Staryi Sambir,STARY SAMBOR,Galicia,Ukraine,49.433333333333|23,Staremiasto,Stary Sambor,Staryy Sambor,"1,613 (in 1890), 1,534 (in 1921)",Galicia,Lwów,Austrian Empire,Poland,Soviet Union,62,42,STRY,GLC,STR,UKR,Altshtat|Stary Sambor|Staryi Sambir|Staryj Sambir|Staryy Sambor|Stari Sambor|Staremiasto|Ir Yashan|Alt Stat,"Poland, Vol. 2 (1980), pp. 378-379: """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Stary Sambor"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""".",1238,1,Stary Sambor,Stare Miasto
PDL_LTC_STRY,-1055156,Staryi Zakrevskiy Maydan,STARO-ZAKREVSKI MAYDAN,Podolia,Ukraine,49.266666666667|27.583333333333,Staro-Zakrevski Maydan,Stari Maydan,Stari Maydan,519 (in 1897),Podolia,Ukraine SSR,Russian Empire,Soviet Union,Soviet Union,32,6,STRY,PDL,LTC,UKR,Staro-Zakrevski Maydan|Starozakrzewski Majdan|Stari Maydan|Staryi Zakrevskiy Maydan|Stary-Zakrevskiy-Maydan|Yiddish Maidan,,1238,1,Kamenets-Podolski,Letichev
KV_TRS_STVS,-1055175,Stavishche,,Kiev,Ukraine,49.383333333333|30.2,Stavishche,Stavishche,Stavishche,"3,917",Kiev,Ukraine SSR,Russian Empire,Soviet Union,Soviet Union,16,9,STVS,KV,TRS,UKR,Stavisht|Rus]|Stavische|Stavysce|Stavishche [Ukr|Stawyszcze|Stavishcha|Stawiszcze,,,1,Kiev,Tarashcha
KRP_UNG_STVN,-1055195,Stavnoye,,Karpatalja,Ukraine,49|22.683333333333,Sztavna,Stavná,Stavnoye,66 (in 1880),Kárpátalja,Subcarpathia,,Czechoslovakia,Soviet Union,,,STVN,KRP,UNG,UKR,Stavne|Stawne|Sztavna|Stavné|Fenyvesvölgy|Stavnoye|Sztavnoje|Stavná,,,1,,Ung
KV_KNV_STBL,-1055211,Stebliv,STEBLEV,Kiev,Ukraine,49.4|31.1,Steblëv,Steblëv,Steblëv,"1,472 (in 1887), 700 (in 1923)",Kiev,Ukraine SSR,Russian Empire,Soviet Union,Soviet Union,16,5,STBL,KV,KNV,UKR,Steblëv Pervyy|Steblëv|Steblów|Stebliv|Steblev,,1241,1,Kiev,Kanev
GLC_DRH_STBN,-1055217,Stebnyk,STEBNIK,Galicia,Ukraine,49.3|23.566666666667,Stebnik,Stebnik,Stebnik,"108 (in 1880), 134 (in 1921)",Galicia,Lwów,Austrian Empire,Poland,Soviet Union,62,22,STBN,GLC,DRH,UKR,Stebnik [Pol|Stebniki|Stebnyk|Rus],": """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Stebnik""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",1241,1,Drohobycz,Drohobycz
VLH_RVN_STPN,-1055235,Stepan,STEPAN,Volhinia,Ukraine,51.133333333333|26.3,Stepan,Stepań,Stepan',"1,854 (in 1897)",Volhynia,Wołyń,Russian Empire,Poland,Soviet Union,8,11,STPN,VLH,RVN,UKR,Ukr]|Stepyen|Stepań|Szczepan|Stepan' [Rus|Stefan,"Poland, Vol. 5 (1990), pp. 145-147: """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Stepan"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""".",1243,1,Kostopol,Rovno
KV_KNV_STPN,-1055283,Stepantsi,STEPANTSY,Kiev,Ukraine,49.7|31.3,Stepantsy,Stepantsy,Stepantsy,"3,389",Kiev,Ukraine SSR,Russian Empire,Soviet Union,Soviet Union,16,5,STPN,KV,KNV,UKR,Stepanci|Stepancy|Stepańce|Stepantsi|Stepantsy|Stempenits|Stepnitz|Stepenits,,1243,1,Kiev,Kanev
GLC_SNT_STTS,-1055319,Stetseva,STECOWA,Galicia,Ukraine,48.516666666667|25.566666666667,Stecowa,Stecowa,Stetseva,118 (in 1921),Galicia,Stanisławów,,Poland,Soviet Union,62,52,STTS,GLC,SNT,UKR,Stetseva [Ukr|Rus]|Stetsova|Stecowa,,1241,1,Śniatyn,Śniatyn
VLH_KVL_STBY,-1055332,Stobykhva,STOBYCHWA,Volhinia,Ukraine,51.4|25.183333333333,Stobykhva,Stobychwa,Stobykhva,492 (in 1897),Volhynia,Polesie,Russian Empire,Poland,Soviet Union,8,5,STBY,VLH,KVL,UKR,Stobychwa|Stabichov|Stobykhovka|Stobykhva,"Poland, Vol. 5 (1990), p. 145: """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Stobychwa""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",1245,1,Kamień Koszyrski,Kovel'
BKV_STR_STRZ,-1055363,Storozhynets,STOROJINETI,Bukovina,Ukraine,48.166666666667|25.716666666667,Storojinet,Storojineţ,Storozhinets,"1,601 (in 1880), 2,480 (in 1930)",Bukovina,Bucovina,Austrian Empire,Romania,Soviet Union,63,9,STRZ,BKV,STR,UKR,Stordjinet|Storojinet|Storozhinets|Storozhynets'|Storozynetz|Sorojinet|Strizinitz|Storojineţ|Storojineti|Shtrozshnitz|Strozynetz,,1248,1,Storojineţ,Storojinet
KRP_UNG_STRZ,-1055365,Storozhnytsia,JOVRA,Karpatalja,Ukraine,48.6|22.233333333333,Őrdarma,Jovra,Storozhnitsa,"325 (in 1880), 235 (in 1921)",Kárpátalja,Subcarpathia,,Czechoslovakia,Soviet Union,,,STRZ,KRP,UNG,UKR,Storożnica|Jovroderma|Őrdarma|Storozhnitsa|Jure|Jovra|Iovro-Darma|Storozhnytsia,,578,1,,Ung
GLC_KMN_STYN,-1055371,Stoyaniv,STOJANOW,Galicia,Ukraine,50.366666666667|24.65,Stojanów,Stojanów,Stoyanov,726 (in 1900),Galicia,Tarnopol,,Poland,Poland,62,67,STYN,GLC,KMN,UKR,Stoyaniv|Stoyanov [Rus|Stojaniv|Yid]|Stoianiv|Stojanów|Stoyanuv,,1246,1,Radziechów,Kamionka Strumiłowa
KRP_BRG_STRB,-1055385,Strabychovo,,Karpatalja,Ukraine,48.383333333333|22.55,Sztrabicsó,Strabičovo,Strabichëvo,72 (in 1880),Kárpátalja,Subcarpathia,,Czechoslovakia,Soviet Union,,,STRB,KRP,BRG,UKR,Strabichovo|Strabychovo|Strabychove|Mezőterebes|Sztrabicsó|Strobitche|Strabitschowo|Strabycove|Strabytschowo|Strabichëvo|Strabičovo,,,1,,Bereg
GLC_RHT_STRT,-1055393,Stratin,STRATYN,Galicia,Ukraine,49.466666666667|24.7,Stratyń,Stratyń,Stratin,"593 (in 1880), 155 (in 1921)",Galicia,Stanisławów,Austrian Empire,Poland,Soviet Union,62,55,STRT,GLC,RHT,UKR,Stratyn|Stratin|Stratyn Myasto|Stratyń|Stretin,,1250,1,Rohatyn,Rohatyn
GLC_STR_STRL,-1055407,Strelki,STRZYLKI,Galicia,Ukraine,49.333333333333|22.983333333333,Strzyłki,Strzyłki,Strelki,"68 (in 1880), 242 (in 1921)",Galicia,Lwów,Austrian Empire,Poland,Soviet Union,62,42,STRL,GLC,STR,UKR,Strelki|Stzhilki|Strilky|Stzhylki|Striłki|Strzyłki,"Poland, Vol. 2 (1980), p. 394: """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Strzylki""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",1255,1,Stary Sambor,Stare Miasto
GLC_BRD_STRM,-1055420,Stremil'che,,Galicia,Ukraine,50.333333333333|25.05,Strzemilcze,Strzemilcze,Stremilche,183 (in 1880),Galicia,Tarnopol,Austrian Empire,Poland,Soviet Union,62,63,STRM,GLC,BRD,UKR,Stremilts|Stremiltsh|Strzemilcze|Rus]|Stshemil'che|Stremiltz|Stremil'che [Ukr,,,1,Radziechów,Brody
PDL_VNN_STRZ,-1055435,Strizhavka,STRYZHAVKA,Podolia,Ukraine,49.316666666667|28.466666666667,Strizhavka,Strizhavka,Strizhavka,795,Podolia,Ukraine SSR,Russian Empire,Soviet Union,Soviet Union,32,4,STRZ,PDL,VNN,UKR,Strizhavka|Strzyżawka|Stryzhavka,,1254,1,Vinnitsa,Vinnitsa
KRP_UNG_SYRT,-1055463,Syurte,SURTY,Karpatalja,Ukraine,48.5|22.233333333333,Szürte,Surty,Syurte,"132 (in 1880), 171 (in 1919)",Kárpátalja,Subcarpathia,,Czechoslovakia,Soviet Union,,,SYRT,KRP,UNG,UKR,Syurte [Ukr|Szürte|Rus]|Szürthe|Surty|Strumkivka|until 1995]|Siurte|Strumkovka [Rus,"Slovakia (2003), p. 376: """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Surty (Szurthe)"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""".",1266,1,,Ung
GLC_TRM_STRS,-1055466,Strusiv,STRUSOW,Galicia,Ukraine,49.333333333333|25.616666666667,Strusów,Strusów,Strusov,735,Galicia,Tarnopol,Austrian Empire,Poland,Soviet Union,62,73,STRS,GLC,TRM,UKR,Strusów|Strisev|Strusov|Strussiw|Strisov|Strusiv|Strusuv,"Poland, Vol. 2 (1980), p. 382-383: """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Strusow""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",1253,1,Trembowla,Trembowla
