code,id,name,lon,lat
PRU_HNN_HNNV2,-1829250,Hannoversch Munden,51.41666667,9.683333333
PRU_WST_MNST,-1829320,Munster,51.96666667,7.633333333
PRU_HSS_NSS,-1829828,Nassau,50.31666667,7.8
PRU_BRN_NN,-1829936,Nauen,52.6,12.88333333
PRU_HSS_NMBR,-1829962,Naumburg,51.25,9.166666667
BDN_GRM_NCKR,-1830090,Neckarbischofsheim,49.3,8.966666667
PRU_WST_NHMH,-1830222,Neheim Husten,51.45,7.983333333
BDN_GRM_NDNS,-1830263,Neidenstein,49.31666667,8.883333333
PRU_HSS_NNTR,-1830358,Nentershausen,51.01666667,9.933333333
BYR_GRM_NNZN,-1830363,Nenzenheim,49.63333333,10.28333333
PRU_HSS_NSSL,-1830447,Nesselroden,51.01666667,10.1
PRU_HSS_NTR,-1830495,Netra,51.1,10.1
MCS_GRM_NBRN,-1830734,Neubrandenburg,53.56666667,13.26666667
MCS_GRM_NBKW,-1830784,Neubukow,54.03333333,11.66666667
BYR_GRM_NLNN,-1832255,Neuleiningen,49.55,8.133333333
PRU_RHN_NMGN,-1832301,Neumagen,49.85,6.9
BYR_GRM_NMRK,-1832324,Neumarkt In Der Oberpfalz,49.28333333,11.46666667
PRU_HSS_NMRS,-1832348,Neumorschen,51.06666667,9.6
PRU_RHN_NNKR,-1832438,Neunkirchen,49.35,7.183333333
PRU_BRN_NRPP,-1832598,Neuruppin,52.93333333,12.8
PRU_RHN_NSS,-1832757,Neuss,51.2,6.683333333
PRU_HNN_NSTD,-1832817,Neustadt Am Rubenberge,52.5,9.466666667
BYR_GRM_NSTD,-1832818,Neustadt An Der Aisch,49.58333333,10.6
BYR_GRM_NSTD2,-1832821,Neustadt An Der Weinstrasse,49.35,8.133333333
BYR_GRM_NULM,-1832935,Neu Ulm,48.4,10.01666667
PRU_RHN_NWD,-1833037,Neuwied,50.43333333,7.466666667
HSS_GRM_NDD,-1833161,Nidda,50.41666667,9
PRU_HSS_NDRL,-1833239,Niederaula,50.8,9.6
PRU_WST_NDRM,-1833743,Niedermarsberg,51.45,8.85
HSS_GRM_NDRO,-1833861,Nieder Ohmen,50.65,9.033333333
HSS_GRM_NDRO2,-1833863,Nieder Olm,49.9,8.2
HSS_GRM_NDRS,-1833961,Nieder Saulheim,49.88333333,8.15
WRT_GRM_NDRS,-1834046,Niederstetten,49.4,9.916666667
BYR_GRM_NDRW,-1834144,Niederwerrn,50.06666667,10.18333333
PRU_RHN_NDRZ,-1834181,Niederzissen,50.46666667,7.233333333
BDN_GRM_NNNN,-1834700,Nonnenweier,48.35,7.766666667
PRU_HNN_NRDN,-1834765,Norden,53.6,7.2
PRU_SCH_NRDH,-1834902,Nordhausen,51.51666667,10.8
BYR_GRM_NRDL,-1834971,Nordlingen,48.85,10.5
WRT_GRM_NRDS,-1835023,Nordstetten,48.43333333,8.7
BYR_GRM_NRNB,-1835238,Nurnberg,49.45,11.06666667
BYR_GRM_OBBC,-1835369,Obbach,50.06666667,10.1
BYR_GRM_OBRL,-1835460,Oberaltertheim,49.73333333,9.766666667
PRU_HSS_OBRS,-1835497,Oberasphe,50.95,8.65
PRU_HSS_OBRL,-1835532,Oberaula,50.85,9.466666667
PRU_RHN_OBRD,-1835798,Oberdollendorf,50.7,7.183333333
WRT_GRM_OBRD,-1835813,Oberdorf,48.86666667,10.35
BYR_GRM_OBRL2,-1835958,Oberelsbach,50.43333333,10.13333333
BDN_GRM_OBRG,-1836273,Obergimpern,49.25,9.033333333
HSS_GRM_OBRG,-1836281,Ober Gleen,50.75,9.133333333
BDN_GRM_OBRG2,-1836322,Obergrombach,49.08333333,8.583333333
PRU_RHN_OBRH,-1836481,Oberhausen,51.46666667,6.85
HSS_GRM_OBRK,-1836832,Ober Klingen,49.81666667,8.883333333
BYR_GRM_OBRL3,-1836938,Oberlauringen,50.21666667,10.38333333
BYR_GRM_OBRL4,-1837050,Oberlustadt,49.25,8.266666667
HSS_GRM_OBRM,-1837132,Ober Mockstadt,50.35,8.966666667
BYR_GRM_OBRM,-1837158,Obermoschel,49.73333333,7.766666667
BYR_GRM_OBRN,-1837213,Obernbreit,49.65,10.16666667
PRU_HSS_OBRN,-1837359,Obernkirchen,52.26666667,9.133333333
HSS_GRM_OBRR,-1837513,Ober Ramstadt,49.83333333,8.75
HSS_GRM_OBRS,-1837850,Oberseemen,50.41666667,9.233333333
BYR_GRM_OBRT,-1838107,Oberthulba,50.2,9.966666667
PRU_HSS_OBRR,-1838156,Oberursel,50.2,8.583333333
PRU_RHN_OBRW,-1838332,Oberwesel,50.1,7.733333333
BYR_GRM_ODNB,-1838749,Odenbach,49.68333333,7.65
BDN_GRM_ODNH,-1838770,Odenheim,49.18333333,8.75
PRU_RHN_ODNK,-1838780,Odenkirchen,51.13333333,6.45
WRT_GRM_ODHM,-1838928,Oedheim,49.23333333,9.25
PRU_WST_OLD,-1838952,Oelde,51.81666667,8.15
LPP_GRM_ORLN,-1838996,Oerlinghausen,51.96666667,8.666666667
BYR_GRM_OTTN,-1839049,Oettingen In Bayern,48.95,10.6
HSS_GRM_OFFN,-1839089,Offenbach,50.1,8.766666667
PRU_RHN_OFFN,-1839092,Offenbach Am Glan,49.61666667,7.55
BDN_GRM_OFFN,-1839098,Offenburg,48.48333333,7.933333333
OLD_GRM_OLDN,-1839439,Oldenburg,53.16666667,8.2
HSS_GRM_OPPN,-1839730,Oppenheim,49.85,8.35
HSS_GRM_ORTN,-1839886,Ortenberg,50.35,9.05
PRU_RHN_OSNN,-1839942,Osann,49.91666667,6.95
PRU_SCH_OSCH,-1839969,Oschersleben,52.03333333,11.25
PRU_HNN_OSNB,-1840017,Osnabruck,52.26666667,8.05
BYR_GRM_OSTR,-1840233,Osterberg,48.15,10.16666667
PRU_HNN_OSTR,-1840498,Osterode Am Harz,51.73333333,10.18333333
HSS_GRM_OSTH,-1840626,Osthofen,49.7,8.333333333
BYR_GRM_OTTN2,-1840832,Ottensoos,49.51666667,11.35
BYR_GRM_OTTR,-1840913,Otterstadt,49.36666667,8.45
PRU_HSS_OTTR,-1840982,Ottrau,50.8,9.383333333
PRU_RHN_OTTW,-1840988,Ottweiler,49.38333333,7.166666667
PRU_WST_OVNH,-1841040,Ovenhausen,51.78333333,9.3
PRU_WST_PDRB,-1841161,Paderborn,51.71666667,8.766666667
PRU_HNN_PPNB,-1841383,Papenburg,53.06666667,7.4
MCS_GRM_PRCH,-1841468,Parchim,53.43333333,11.85
PRU_WST_PCKL,-1841803,Peckelsheim,51.6,9.133333333
PRU_HNN_PN,-1841863,Peine,52.31666667,10.23333333
HSS_GRM_PFFF,-1842418,Pfaffen Beerfurth,49.71666667,8.866666667
HSS_GRM_PFDD,-1842759,Pfeddersheim,49.63333333,8.283333333
WRT_GRM_PFLM,-1842910,Pflaumloch,48.85,10.43333333
BDN_GRM_PFRZ,-1842944,Pforzheim,48.88333333,8.7
HSS_GRM_PFNG,-1842989,Pfungstadt,49.8,8.6
BDN_GRM_PHLP,-1843006,Philippsburg,49.23333333,8.45
BYR_GRM_PRMS,-1843341,Pirmasens,49.2,7.6
SCH_GRM_PLN,-1843625,Plauen,50.5,12.13333333
PRU_RHN_PPPL,-1844229,Poppelsdorf,50.71666667,7.1
PRU_BRN_PTSD,-1844464,Potsdam,52.4,13.06666667
PRU_BRN_PRNZ,-1844704,Prenzlau,53.31666667,13.86666667
BYR_GRM_PRTZ,-1844761,Pretzfeld,49.75,11.18333333
BYR_GRM_PRCH,-1844794,Prichsenstadt,49.81666667,10.35
BDN_GRM_RNDG,-1846401,Randegg,47.71666667,8.75
PRU_HSS_RSCH,-1846995,Rauischholzhausen,50.75,8.883333333
PRU_HSS_RSCH2,-1847058,Rauschenberg,50.88333333,8.916666667
BYR_GRM_RCKN,-1847260,Reckendorf,50.01666667,10.83333333
BYR_GRM_RGNS,-1847451,Regensburg,49.01666667,12.1
HSS_GRM_RCHL,-1847737,Reichelsheim,49.71666667,8.833333333
BYR_GRM_RCHN,-1847844,Reichenberg,49.73333333,9.916666667
PRU_HSS_RCHN,-1847873,Reichensachsen,51.15,10
PRU_SCH_RNDS,-1848695,Rendsburg,54.3,9.666666667
WRT_GRM_RXNG,-1849222,Rexingen,48.43333333,8.65
PRU_RHN_RHNN,-1849248,Rhaunen,49.85,7.35
PRU_RHN_RHNB,-1849277,Rheinbach,50.63333333,6.95
BDN_GRM_RHNB,-1849284,Rheinbischofsheim,48.65,7.916666667
PRU_RHN_RHNH,-1849314,Rheinhausen,49.28333333,8.466666667
PRU_HSS_RHN,-1849362,Rhina,50.75,9.683333333
BDN_GRM_RCHN,-1849433,Richen,49.16666667,8.933333333
HSS_GRM_RMBC,-1850194,Rimbach,49.63333333,8.766666667
BYR_GRM_RMPR,-1850226,Rimpar,49.85,9.95
BYR_GRM_RCKN2,-1850721,Rockenhausen,49.63333333,7.833333333
BYR_GRM_RDLB,-1850792,Rodalben,49.23333333,7.633333333
PRU_HSS_RDLH,-1850859,Rodelheim,50.15,8.65
BYR_GRM_RDLS,-1850867,Rodelsee,49.73333333,10.25
HSS_GRM_RHRB,-1851246,Rohrbach,49.68333333,8.883333333
BDN_GRM_RHRB,-1851259,Rohrbach,49.38333333,8.7
HSS_GRM_RMRD,-1851687,Romrod,50.71666667,9.216666667
PRU_HSS_RMST,-1851692,Romsthal,50.31666667,9.366666667
HSS_GRM_RSSD,-1852200,Rossdorf,49.85,8.75
MCS_GRM_RSTC,-1852370,Rostock,54.08333333,12.13333333
PRU_HSS_RTNB,-1852525,Rotenburg An Der Fulda,50.98333333,9.716666667
BYR_GRM_RTHB,-1852695,Roth Bei Nurnberg,49.25,11.08333333
BYR_GRM_RTHN,-1852906,Rothenburg Ob Der Tauber,49.38333333,10.18333333
PRU_HSS_RTHN,-1852949,Rothenkirchen,50.35,11.31666667
BYR_GRM_RLZH,-1853818,Rulzheim,49.15,8.283333333
BDN_GRM_RST,-1854104,Rust,48.26666667,7.733333333
PRU_RHN_SRBR,-1854320,Saarbrucken,49.23333333,7
PRU_RHN_SRBR2,-1854323,Saarburg,49.6,6.55
PRU_RHN_SRLS,-1854336,Saarlouis,49.31666667,6.75
PRU_RHN_SRWL,-1854347,Saarwellingen,49.35,6.816666667
PRU_SCH_BDSL,-1854811,Bad Salzelmen,52,11.71666667
PRU_WST_SLZK,-1854839,Salzkotten,51.66666667,8.6
PRU_SCH_SLZW,-1854858,Salzwedel,52.85,11.15
PRU_RHN_SNKT,-1855359,Sankt Goar,50.15,7.716666667
PRU_HSS_SNKT,-1855361,Sankt Goarshausen,50.15,7.733333333
BYR_GRM_SNKT,-1855380,Sankt Ingbert,49.28333333,7.116666667
PRU_RHN_SNKT2,-1855497,Sankt Tonis,51.31666667,6.5
PRU_RHN_SNKT3,-1855507,Sankt Wendel,49.46666667,7.166666667
BYR_GRM_SCHN,-1857058,Scheinfeld,49.66666667,10.46666667
PRU_HSS_SCHN,-1857249,Schenklengsfeld,50.81666667,9.85
PRU_SCH_SCHL,-1858380,Schleusingen,50.51666667,10.75
PRU_HSS_SCHL,-1858783,Schluchtern,50.35,9.516666667
PRU_HSS_SCHM,-1858926,Schmalkalden,50.71666667,10.45
BDN_GRM_SCHM,-1859240,Schmieheim,48.28333333,7.866666667
BYR_GRM_SCHN2,-1859415,Schnaittach,49.56666667,11.35
BYR_GRM_SCHL,-1859853,Schollkrippen,50.06666667,9.233333333
PRU_BRN_SCHN,-1860200,Schoneberg,52.48333333,13.36666667
BYR_GRM_SCHP,-1860582,Schopfloch,49.11666667,10.3
PRU_HSS_SCHP,-1861287,Schupbach,50.45,8.166666667
BYR_GRM_SCHW,-1861452,Schwabach,49.33333333,11.03333333
HSS_GRM_SCHW,-1861477,Schwabenheim,49.93333333,8.1
WRT_GRM_SCHW,-1861508,Schwabisch Hall,49.1,9.733333333
LPP_GRM_SCHW,-1861630,Schwalenberg,51.86666667,9.2
BYR_GRM_SCHW2,-1861735,Schwanfeld,49.91666667,10.13333333
PRU_SCH_SCHW,-1861796,Schwarza,50.63333333,10.53333333
PRU_BRN_SCHW,-1862363,Schwedt,53.06666667,14.3
BYR_GRM_SCHW3,-1862382,Schwegenheim,49.26666667,8.333333333
PRU_RHN_SCHW,-1862399,Schweich,49.81666667,6.75
BYR_GRM_SCHW4,-1862496,Schweinfurt,50.05,10.23333333
PRU_WST_SCHW,-1862622,Schwelm,51.28333333,7.283333333
MCS_GRM_SCHW,-1862713,Schwerin,53.63333333,11.38333333
PRU_HSS_SLTR,-1863865,Selters,50.53333333,7.75
HSS_GRM_SCKN,-1864227,Sickenhofen,49.95,8.933333333
PRU_RHN_SGBR,-1864483,Siegburg,50.8,7.2
BDN_GRM_SGLS,-1864498,Siegelsbach,49.26666667,9.083333333
PRU_WST_SGN,-1864509,Siegen,50.86666667,8.033333333
PRU_RHN_SMMR,-1864992,Simmern,49.98333333,7.516666667
BDN_GRM_SNGN,-1865081,Singen,47.76666667,8.833333333
PRU_HSS_SNGH,-1865098,Singhofen,50.28333333,7.833333333
BDN_GRM_SNSH,-1865133,Sinsheim,49.25,8.883333333
PRU_RHN_SBRN,-1865269,Sobernheim,49.8,7.65
PRU_WST_SST,-1865297,Soest,51.58333333,8.116666667
PRU_HNN_SGL,-1865306,Sogel,52.85,7.516666667
PRU_RHN_SHRN,-1865371,Sohren,49.93333333,7.316666667
PRU_RHN_SLNG,-1865425,Solingen,51.18333333,7.083333333
PRU_HSS_SNTR,-1865923,Sontra,51.06666667,9.933333333
OLD_GRM_STRN,-1866115,Sotern,49.6,7.083333333
PRU_BRN_SPND,-1866164,Spandau,52.55,13.2
BYR_GRM_SPYR,-1866426,Speyer,49.31666667,8.433333333
HSS_GRM_SPRN,-1866930,Sprendlingen,50.01666667,8.7
HSS_GRM_SPRN2,-1866931,Sprendlingen,49.86666667,7.983333333
HSS_GRM_STDN,-1867149,Staden,50.33333333,8.916666667
PRU_HSS_STDT,-1867208,Stadtallendorf,50.83333333,9.016666667
SCH_WMR_STDT,-1867253,Stadtlengsfeld,50.78333333,10.13333333
BRN_GRM_STDT,-1867259,Stadtoldendorf,51.9,9.65
PRU_SCH_STSS,-1867592,Stassfurt,51.86666667,11.58333333
PRU_RHN_STDR,-1867662,Staudernheim,49.78333333,7.683333333
BDN_GRM_STBB,-1867736,Stebbach,49.15,8.966666667
PRU_RHN_STL,-1867829,Steele,51.45,7.083333333
BYR_GRM_STNC,-1868122,Steinach An Der Saale,50.28333333,10.1
BYR_PFL_STNB,-1868193,Steinbach Am Glan,49.45,7.383333333
PRU_WST_STNH,-1869028,Steinheim,51.85,9.1
PRU_HSS_STRB,-1869642,Sterbfritz,50.31666667,9.616666667
PRU_RHN_STLB,-1870426,Stolberg,50.76666667,6.233333333
PRU_HNN_STLZ,-1870518,Stolzenau,52.51666667,9.066666667
HSS_GRM_STRN,-1870638,Storndorf,50.65,9.266666667
MCS_GRM_STRL,-1871103,Strelitz Alt,53.33333333,13.1
BDN_GRM_STRM,-1871396,Strumpfelbrunn,49.46666667,9.083333333
WRT_GRM_STTT,-1871728,Stuttgart,48.76666667,9.183333333
BYR_GRM_SGNH,-1872075,Sugenheim,49.6,10.43333333
PRU_SCH_SHL,-1872081,Suhl,50.6,10.7
BDN_GRM_SLZB,-1872254,Sulzburg,47.85,7.716666667
BYR_GRM_SLZB,-1872255,Sulzburg,49.18333333,11.41666667
PRU_HNN_SYK,-1872569,Syke,52.9,8.833333333
WRT_GRM_TLHM,-1872714,Talheim,49.08333333,9.2
PRU_SCH_TNGR,-1872777,Tangermunde,52.55,11.95
PRU_HSS_TNN,-1872802,Tann,50.65,10.01666667
BDN_GRM_TBRB,-1873178,Tauberbischofsheim,49.61666667,9.666666667
BYR_GRM_TBRR,-1873181,Tauberrettersheim,49.5,9.933333333
BYR_GRM_TSCH,-1873600,Teschenmoschel,49.63333333,7.733333333
BYR_GRM_THLM,-1873996,Thalmassing,49.08333333,11.21666667
BYR_GRM_THLH,-1874137,Theilheim,49.75,10.03333333
BDN_GRM_TNGN,-1874784,Tiengen,47.98333333,7.716666667
BYR_GRM_TRBL,-1875354,Trabelsdorf,49.9,10.73333333
PRU_RHN_TRS,-1875668,Treis,50.18333333,7.3
HSS_GRM_TRSA,-1875670,Treis An Der Lumda,50.66666667,8.783333333
BYR_GRM_TRCH,-1875795,Treuchtlingen,48.95,10.91666667
PRU_HSS_TRYS,-1875819,Treysa,50.91666667,9.2
PRU_RHN_TRR,-1875885,Trier,49.75,6.633333333
PRU_RHN_TRTT,-1875968,Trittenheim,49.81666667,6.9
PRU_HNN_TWST,-1876406,Twistringen,52.8,8.65
BYR_GRM_UFFN,-1876627,Uffenheim,49.53333333,10.25
BYR_GRM_UHLF,-1876716,Uehlfeld,49.66666667,10.73333333
WRT_GRM_ULM,-1876794,Ulm,48.4,10
PRU_HSS_ULMB,-1876798,Ulmbach,50.36666667,9.416666667
HSS_GRM_ULRC,-1876833,Ulrichstein,50.58333333,9.2
PRU_HSS_UNGD,-1876915,Ungedanken,51.11666667,9.216666667
PRU_WST_UNN,-1876963,Unna,51.53333333,7.683333333
BYR_GRM_UNSL,-1876985,Unsleben,50.38333333,10.26666667
BYR_GRM_UNTR,-1877027,Unteraltertheim,49.71666667,9.733333333
BYR_GRM_UNTR2,-1877313,Untereisenheim,49.88333333,10.15
BYR_GRM_UNTR3,-1877413,Untererthal,50.15,9.883333333
BDN_GRM_UNTR,-1877561,Untergrombach,49.08333333,8.55
HSS_GRM_URBR,-1878829,Urberach,49.96666667,8.8
PRU_HSS_USNG,-1878957,Usingen,50.33333333,8.533333333
PRU_HNN_USLR,-1878960,Uslar,51.66666667,9.65
SCH_WMR_VCH,-1879084,Vacha,50.83333333,10.01666667
BRM_GRM_VGSC,-1879274,Vegesack,53.16666667,8.616666667
BYR_GRM_VTSH,-1879322,Veitshochheim,49.83333333,9.883333333
HSS_GRM_VNDR,-1879396,Vendersheim,49.86666667,8.066666667
PRU_HNN_VRDN,-1879456,Verden,52.91666667,9.233333333
PRU_WST_VRSM,-1879518,Versmold,52.05,8.15
HSS_GRM_VRNH,-1879731,Viernheim,49.53333333,8.583333333
PRU_RHN_VRSN,-1879744,Viersen,51.25,6.383333333
PRU_WST_VLTH,-1879951,Vlotho,52.16666667,8.85
BYR_GRM_VLKR,-1880404,Volkersleier,50.18333333,9.783333333
PRU_HSS_VLKM,-1880441,Volkmarsen,51.4,9.116666667
PRU_HSS_WCHT,-1881417,Wachtersbach,50.26666667,9.3
BDN_GRM_WBST,-1881733,Waibstadt,49.3,8.916666667
BDN_GRM_WLLD,-1882392,Walldorf,49.3,8.65
SCH_MNN_WLLD,-1882394,Walldorf,50.61666667,10.38333333
BYR_GRM_WLLR,-1882470,Wallerstein,48.88333333,10.46666667
BDN_GRM_WNGN,-1882777,Wangen,47.66666667,8.933333333
WRT_GRM_WNKH,-1882817,Wankheim,48.5,9.1
PRU_WST_WRBR,-1882910,Warburg,51.5,9.166666667
MCS_GRM_WRN,-1882932,Waren,53.51666667,12.68333333
PRU_WST_WRND,-1882937,Warendorf,51.95,7.983333333
PRU_HSS_WHRD,-1883823,Wehrda,50.73333333,9.666666667
BDN_GRM_WLR,-1884476,Weiler,49.21666667,8.883333333
SCH_WMR_WMR,-1884584,Weimar,50.98333333,11.31666667
BDN_GRM_WNGR,-1884869,Weingarten,49.05,8.533333333
BDN_GRM_WNHM,-1884892,Weinheim,49.55,8.666666667
HSS_GRM_WSN,-1884973,Weisenau,49.98333333,8.3
PRU_RHN_WSWL,-1885381,Weisweiler,50.81666667,6.316666667
BDN_GRM_WRTH,-1886359,Wertheim,49.76666667,9.5
BYR_GRM_WSTH,-1886956,Westheim,50.11666667,9.933333333
BYR_GRM_WSTH2,-1886958,Westheim Bei Hassfurt,49.98333333,10.5
PRU_RHN_WTZL,-1887191,Wetzlar,50.55,8.5
PRU_HSS_WSBD,-1887737,Wiesbaden,50.08333333,8.25
BYR_GRM_WSNB,-1887820,Wiesenbronn,49.75,10.3
BYR_GRM_WSNF,-1887837,Wiesenfeld,49.98333333,9.683333333
BYR_GRM_WLHR,-1888437,Wilhermsdorf,49.48333333,10.71666667
BYR_GRM_WLLM,-1888567,Willmars,50.5,10.25
BYR_GRM_WNDS,-1888987,Windsbach,49.25,10.81666667
BYR_GRM_WNNW,-1889236,Winnweiler,49.56666667,7.85
BYR_GRM_WTTL,-1889726,Wittelshofen,49.06666667,10.48333333
PRU_WST_WTTN,-1889728,Witten,51.43333333,7.333333333
MCS_GRM_WTTN,-1889756,Wittenburg,53.51666667,11.06666667
PRU_RHN_WTTL,-1889852,Wittlich,49.98333333,6.883333333
PRU_HSS_WTZN,-1889909,Witzenhausen,51.33333333,9.866666667
HSS_GRM_WLFR,-1890242,Wolfersheim,50.4,8.816666667
HSS_GRM_WRMS,-1890958,Worms,49.63333333,8.366666667
PRU_HNN_WNST,-1891339,Wunstorf,52.43333333,9.416666667
PRU_RHN_WPPR,-1891347,Wuppertal,51.26666667,7.183333333
BYR_GRM_WRZB,-1891486,Wurzburg,49.8,9.95
PRU_RHN_XNTN,-1891717,Xanten,51.66666667,6.45
BYR_GRM_ZCKN,-1891998,Zeckendorf,49.95,11.06666667
BYR_GRM_ZLTZ,-1892121,Zeilitzheim,49.9,10.26666667
BYR_GRM_ZTLF,-1892178,Zeitlofs,50.26666667,9.666666667
PRU_RHN_ZLL,-1892222,Zell,50.03333333,7.183333333
ANH_GRM_ZRBS,-1892356,Zerbst,51.96666667,12.08333333
PRU_HSS_ZGNH,-1892715,Ziegenhain,50.91666667,9.25
PRU_RHN_ZNS,-1893201,Zons,51.11666667,6.85
BYR_GRM_ZWBR,-1893493,Zweibrucken,49.25,7.366666667
PRU_HSS_ZWST,-1893550,Zwesten,51.05,9.183333333
SCH_GRM_ZWCK,-1893554,Zwickau,50.73333333,12.5
GRD_KBR_ANTP,-1940921,Antopol,52.2,24.78333333
VLN_OSH_ASHM,-1940949,Ashmyany,54.41666667,25.93333333
MGL_ORS_BBNV,-1940990,Babinovichi,54.83333333,30.58333333
MNS_BBR_BBRY,-1940996,Babruysk,53.15,29.23333333
VLN_OSH_BKSH,-1941013,Bakshty,53.93333333,26.18333333
MGL_ORS_BRN,-1941033,Baran',54.48333333,30.31666667
MNS_NVG_BRNV,-1941035,Baranavichy,53.13333333,26.03333333
MNS_BRS_BRYS,-1941088,Barysaw,54.23333333,28.48333333
MGL_GRK_BYV,-1941110,Bayevo,54.48333333,31.11666667
MNS_BRS_BGML,-1941121,Begoml,54.73333333,28.06666667
VLN_LD_BLTS,-1941165,Belitsa,53.65,25.31666667
MNS_PNS_BLGS,-1941181,Belogusha,51.93333333,26.91666667
MGL_MGL_BYLY,-1941219,Byalynichy,54,29.7
MNS_IGM_BYRZ,-1941267,Byerazino,53.85,29
VTB_LPL_BYSH,-1941328,Byeshankovichy,55.03333333,29.46666667
MGL_SNN_BBR,-1941394,Bobr,54.33333333,29.26666667
VTB_LPL_BCHY,-1941424,Bocheykovo,55.01666667,29.15
MNS_IGM_BHSH,-1941442,Bahushevichy,53.7,28.81666667
MGL_ORS_BGSH,-1941447,Bogushevsk,54.85,30.2
GRD_GRD_VYLK,-1941478,Vyalikaya Byerastavitsa,53.2,24.01666667
MNS_RCH_BRHN,-1941818,Brahin,51.78333333,30.26666667
KVN_NVL_BRSL,-1941824,Braslaw,55.63333333,27.05
GRD_BRS_BRST,-1941830,Brest,52.1,23.7
MGL_RGC_BDKS,-1941900,Buda Kashalyova,52.71666667,30.56666667
VLN_VLK_BDSL,-1941930,Budslav,54.78333333,27.45
MNS_MZY_BKCH,-1941943,Bukcha,51.76666667,27.66666667
GRD_PRZ_BYRZ,-1942010,Byaroza,52.53333333,24.98333333
VLN_LD_BYNY,-1942016,Byenyakoni,54.25,25.36666667
MGL_STR_BYKH,-1942018,Bykhaw,53.51666667,30.25
VLN_VLN_BYST,-1942031,Bystrytsa,54.8,25.88333333
GRD_SLN_BYTN,-1942035,Byten,52.88333333,25.5
VTB_LPL_CHSH,-1942065,Chashniki,54.86666667,29.15
MGL_CHS_CHVS,-1942070,Chavusi,53.81666667,30.98333333
MGL_RGC_CHCH,-1942075,Chachersk,52.91666667,30.91666667
MGL_SNN_CHRY,-1942116,Chereya,54.61666667,29.28333333
MGL_CHR_CHRY,-1942118,Cherykaw,53.56666667,31.38333333
GRD_BRS_CHRN,-1942127,Chernavchitsy,52.21666667,23.73333333
GRD_BRS_CHRN2,-1942171,Charniany,51.98333333,24.2
MNS_IGM_CHRV,-1942192,Chervyen,53.7,28.43333333
MNS_BBR_DRHN,-1942290,Darahanava,53.18333333,28.48333333
MGL_STR_DSHK,-1942302,Dashkovka,53.73333333,30.26666667
MNS_MZY_DVYD,-1942306,Davyd Haradok,52.05,27.21666667
MNS_NVG_DLYT,-1942336,Delyatichi,53.78333333,25.98333333
GRD_SLN_DRCH,-1942370,Derechin,53.25,24.91666667
VLN_OSH_DRVN,-1942374,Derevna,53.7,26.56666667
VLN_DSN_DSN,-1942410,Disna,55.56666667,28.21666667
GRD_KBR_DVN,-1942411,Divin,51.96666667,24.58333333
MGL_ORS_DBRM,-1942436,Dobromysl,54.93333333,30.66666667
MGL_GML_DBRS,-1942448,Dobrush,52.41666667,31.31666667
MNS_BRS_DKSH,-1942464,Dokshytsy,54.9,27.75
VLN_VLK_DHNV,-1942476,Dauhinava,54.65,27.48333333
MNS_NVG_DLMT,-1942493,Dolmatovshchina,53.43333333,26.23333333
GRD_BRS_DMCH,-1942498,Damachava,51.75,23.6
MNS_BBR_DMNV,-1942505,Domanovo,53.03333333,29.26666667
GRD_KBR_DRHC,-1942582,Drahichyn,52.18333333,25.15
VLN_DSN_DRY,-1942595,Druya,55.78333333,27.45
KVN_NVL_DRYS,-1942597,Druysk,55.73333333,27.28333333
MGL_CHS_DRYB,-1942601,Drybin,54.11666667,31.1
KVN_NVL_DBNV,-1942621,Dubinovo,55.76666667,26.95
MGL_GRK_DBRW,-1942708,Dubrowna,54.56666667,30.68333333
VLN_LD_DBRV,-1942709,Dubrovo,53.55,25.05
MNS_IGM_DKR,-1942739,Dukora,53.66666667,27.95
VLN_VLK_DNLV,-1942754,Dunilavicy,55.06666667,27.23333333
GRD_SLN_DVRT,-1942774,Dvarets,53.4,25.56666667
GRD_SLN_DZYT,-1942808,Dzyatlava,53.46666667,25.4
MNS_MNS_DZYR,-1942832,Dzyarzhynsk,53.68333333,27.15
MNS_BRS_ESMN,-1942837,Esmony,54.01666667,29.55
VLN_OSH_GVY,-1942967,Gav'ya,53.85,25.6
MNS_BRS_HJN,-1942975,Hajna,54.23333333,27.71666667
VLN_DSN_GRMN,-1942992,Germanovichi,55.4,27.8
MNS_BBR_HLSK,-1943079,Hlusk,52.88333333,28.68333333
GRD_VLK_GLBD,-1943121,Golobudy,53,24.21666667
MGL_MST_GLVC,-1943134,Golovchin,54.06666667,29.91666667
VLN_OSH_HLSH,-1943149,Halshany,54.25,26.01666667
VLN_DSN_HLBC,-1943152,Halubichy,55.11666667,27.96666667
GRD_SLN_HLYN,-1943171,Halynka,53.21666667,25.03333333
SWL_AVG_HLYN,-1943176,Halynka,53.78333333,23.58333333
GRD_KBR_HRDZ,-1943267,Haradzets,52.2,24.66666667
MNS_NVG_HRDZ,-1943284,Haradzieja,53.31666667,26.53333333
MNS_NVG_HRDZ2,-1943291,Haradzishcha,53.31666667,26
MNS_PNS_HRDN,-1943300,Haradnaja,51.86666667,26.5
VLN_VLK_HRDK,-1943310,Haradok,54.15,26.91666667
VTB_GRD_HRDK,-1943311,Haradok,55.46666667,30
MNS_RCH_HRVL,-1943333,Horval,52.56666667,30.18333333
MGL_CHS_GRY,-1943335,Gory,54.26666667,31.2
