code,id,name,enc_name,enc_page
ELS_NDR_BSCH,-1412775,Bischheim,BISCHHEIM,152
ELS_NDR_BSCH2,-1412782,Bischwiller,BISCHWILLER,152
MRT_FRN_BLMN,-1412897,Blamont,BLÂMONT,156
ELS_LTH_BLSB,-1413094,Bliesbruck,,
FR_FRN_BLS,-1413119,Blois,BLOIS,157
ELS_OBR_BLTZ,-1413138,Blotzheim,,
ELS_OBR_BLLW,-1413468,Bollwiller,,
GRN_FRN_BRDX,-1413751,Bordeaux,BORDEAUX,171
ELS_LTH_BLY,-1414152,Boulay,BOULAY,178
SN_FRN_BLGN,-1414197,Boulogne Billancourt,BOULOGNE-SUR-SEINE,179
PSD_FRN_BLGN,-1414201,Boulogne Sur-Mer,BOULOGNE-SUR-MER,178
AN_FRN_BRGE,-1414325,Bourg En-Bresse,BOURG-EN-BRESSE,179
FR_FRN_BRGS,-1414329,Bourges,BOURGES,179
ELS_NDR_BXWL,-1414628,Bouxwiller,,
ELS_LTH_BZNV,-1414668,Bouzonville,,
ELS_NDR_BRMT,-1415566,Brumath,BRUMATH,203
ELS_OBR_BSCH,-1415859,Buschwiller,,
ALP_FRN_CNNS,-1416533,Cannes,,
VCL_FRN_CRPN,-1416801,Carpentras,CARPENTRAS,233
ELS_OBR_CRNY,-1417489,Cernay,,
ELS_LTH_CHTS,-1419146,Chateau Salins,CHATEAU-SALINS,242
ELS_OBR_CLMR,-1421049,Colmar,COLMAR,266
ELS_NDR_DMBC,-1423463,Dambach La-Ville,DAMBACH-LA-VILLE,291
ELS_NDR_DNDR,-1423660,Dauendorf,,
ELS_LTH_DLM,-1423726,Delme,DELME,300
ELS_NDR_DTTW,-1423834,Dettwiller,,
ELS_NDR_DMRN,-1423932,Diemeringen,DIEMERINGEN,309
ELS_LTH_DZ,-1423961,Dieuze,DIEUZE,310
CTD_FRN_DJN,-1423981,Dijon,,
ELS_LTH_DNNL,-1424271,Donnelay,,
NRD_FRN_D,-1424354,Douai,DOUAI,325
ELS_NDR_DRCH,-1424494,Drachenbronn Birlenbach,,
SN_FRN_DRNC,-1424515,Drancy,,
ELS_NDR_DPPG,-1424683,Duppigheim,DUPPIGHEIM,347
ELS_OBR_DRMN,-1424724,Durmenach,DURMENACH,347
ELS_NDR_DTTL,-1424740,Duttlenheim,DUTTLENHEIM,348
ELS_LTH_EBRS,-1424780,Ebersviller,,
SN-_FRN_ENGH,-1425166,Enghien Les-Bains,ENGHIEN-LES-BAINS,365
MRN_FRN_EPRN,-1425294,Epernay,EPERNAY,365
ELS_NDR_EPFG,-1425305,Epfig,,
VSG_FRN_EPNL,-1425321,Epinal,EPINAL,365
ELS_NDR_ERST,-1425493,Erstein,ERSTEIN,368
MS_FRN_ETN,-1425887,Etain,ETAIN,373
ELS_NDR_ETTN,-1426022,Ettendorf,,
ELS_LTH_FLQM,-1426416,Faulquemont,FAULQUEMONT,379
ELS_NDR_FGRS,-1426580,Fegersheim,FEGERSHEIM,379
ELS_LTH_FNTR,-1426629,Fenetrange,FÉNÉTRANGE,380
ELS_LTH_FRBC,-1427558,Forbach,FORBACH,389
TRR_FRN_FSSM,-1427910,Foussemagne,FOUSSEMAGNE,390
ELS_LTH_FRNB,-1428071,Frauenberg,,
ELS_LTH_FRYM,-1428308,Freyming,,
ELS_LTH_GLCR,-1428964,Gelucourt,,
TRR_FRN_GRMG,-1429412,Giromagny,,
ELS_NDR_GRSD,-1429612,Goersdorf,,
ELS_LTH_GSSL,-1429736,Gosselming,,
ISR_FRN_GRNB,-1430647,Grenoble,GRENOBLE,452
ELS_LTH_GRSB,-1430815,Grosbliederstroff,,
ELS_FRN_GRSS,-1430912,Grussenheim,GRUSSENHEIM,465
ELS_OBR_GBWL,-1430943,Guebwiller,GUEBWILLER,467
ELS_NDR_GNDR,-1431210,Gundershoffen,,
ELS_OBR_HBSH,-1431274,Habsheim,,
ELS_OBR_HGNT,-1431289,Hagenthal Le-Bas,,
ELS_OBR_HGNT2,-1431290,Hagenthal Le-Haut,,
ELS_NDR_HGN,-1431299,Haguenau,HAGUENAU,480
ELS_OBR_HRTM,-1431490,Hartmannswiller,,
ELS_NDR_HTTN,-1431505,Hatten,,
ELS_OBR_HTTS,-1431513,Hattstatt,HATTSTATT,501
ELS_OBR_HGNH,-1431787,Hegenheim,,
ELS_LTH_HLLM,-1431823,Hellimer,,
ELS_NDR_HRRL,-1431992,Herrlisheim,HERRLISHEIM,511
ELS_OBR_HRSN,-1432120,Hirsingue,,
ELS_NDR_HCHF,-1432130,Hochfelden,HOCHFELDEN,516
ELS_OBR_HRBR,-1432224,Horbourg Wihr,HORBOURG,526
ELS_NDR_INGN,-1432591,Ingenheim,,
ELS_NDR_INGW,-1432605,Ingwiller,INGWILLER,548
ELS_LTH_INSM,-1432612,Insming,,
ELS_OBR_ISSN,-1432712,Issenheim,,
ELS_NDR_ITTR,-1432744,Itterswiller,,
ELS_OBR_JNGH,-1433329,Jungholtz,,
ELS_OBR_KMBS,-1433422,Kembs,,
ELS_NDR_KRTR,-1433961,Krautergersheim,,
ELS_NDR_KTTL,-1433970,Kuttolsheim,,
SNM_FRN_LFRT,-1435907,La Ferte Sous-Jouarre,FERTE-SOUS-JOUARRE,381
AVY_FRN_LGL,-1436564,Laguiole,,
FR_FRN_LRCH,-1438604,La Rochelle,,
ELS_NDR_LTRB,-1439445,Lauterbourg,LAUTERBOURG,710
ELS_NDR_LWLC,-1439970,La Walck,,
ELS_NDR_LMBC,-1441899,Lembach,,
NRD_FRN_LLL,-1447079,Lille,LILLE,730
VCL_FRN_LSLS,-1447280,L'isle Sur-La-Sorgue,,
ELS_LTH_LXHM,-1447355,Lixheim,,
ELS_LTH_LVGN,-1448084,Louvigny,,
ELS_OBR_LMSC,-1448231,Luemschwiller,,
MRT_FRN_LNVL,-1448302,Luneville,LUNEVILLE,766
RDM_FRN_LYN,-1448468,Lyon,LYON,777
ELS_NDR_MCKN,-1448525,Mackenheim,,
ELS_NDR_MRMT,-1449794,Marmoutier,,
BCH_FRN_MRSL,-1449947,Marseille,MARSEILLE,797
ELS_NDR_MRTZ,-1451113,Mertzwiller,MERTZWILLER,812
ELS_LTH_MTZ,-1451260,Metz,METZ,814
ELS_LTH_MTZR,-1451265,Metzervisse,,
ELS_NDR_MNVR,-1451633,Minversheim,,
ELS_NDR_MMMN,-1451956,Mommenheim,MOMMENHEIM,844
HRL_FRN_MNTP,-1453260,Montpellier,MONTPELLIER,845
SN_FRN_MNTR,-1453336,Montreuil Sous-Bois,MONTREUIL-SOUS-BOIS,846
ELS_LTH_MRHN,-1453620,Morhange,,
ELS_OBR_MLHS,-1454215,Mulhouse,MULHOUSE,857
ELS_OBR_MNST,-1454240,Munster,,
ELS_OBR_MTTR,-1454341,Muttersholtz,,
ELS_NDR_MTZG,-1454343,Mutzig,MUTZIG,862
MRT_FRN_NNCY,-1454430,Nancy,NANCY,872
LRI_FRN_NNTS,-1454460,Nantes,NANTES,873
ELS_LTH_NLLN,-1454634,Nelling,,
SN_FRN_NLLY,-1454819,Neuilly Sur-Seine,NEUILLY-SUR-SEINE,882
ALP_FRN_NC,-1454990,Nice,NICE,887
ELS_NDR_NDRB,-1455011,Niederbronn Les-Bains,NIEDERBRONN-LES-BAINS,888
ELS_NDR_NDRN,-1455021,Niedernai,,
ELS_NDR_NDRR,-1455022,Niederroedern,,
GRD_FRN_NMS,-1455068,Nimes,NÎMES,894
ELS_OBR_OBRD,-1455621,Oberdorf,,
ELS_NDR_OBRN,-1455637,Obernai,OBERNAI,921
ELS_NDR_OBRS,-1455641,Oberschaeffolsheim,,
ELS_NDR_ODRT,-1455692,Odratzheim,,
FR_FRN_ORLN,-1456116,Orleans,ORLEANS,944
ELS_NDR_OSTH,-1456334,Osthoffen,,
ELS_NDR_OSTH2,-1456335,Osthouse,,
ELS_NDR_OTTR,-1456351,Ottrott,,
SN_FRN_PRS,-1456928,Paris,PARIS,969
PYR_FRN_PRPG,-1457525,Perpignan,,
ELS_NDR_PFFF,-1458010,Pfaffenhoffen,PFAFFENHOFFEN,983
ELS_OBR_PFST,-1458012,Pfastatt,,
ELS_LTH_PHLS,-1458020,Phalsbourg,,
VNN_FRN_PTRS,-1458949,Poitiers,,
ELS_LTH_PNTP,-1459315,Pontpierre,,
GRD_FRN_PNTS,-1459335,Pont Saint-Esprit,,
ELS_LTH_PTTL,-1460422,Puttelange Les-Thionville,,
ELS_NDR_QTZN,-1460595,Quatzenheim,QUATZENHEIM,1042
ELS_OBR_RGSH,-1461308,Reguisheim,,
ELS_NDR_RCHS,-1461318,Reichshoffen,REICHSHOFFEN,1068
MRN_FRN_RMS,-1461340,Reims,REIMS,1068
ELS_OBR_RBVL,-1461750,Ribeauville,RIBEAUVILLÉ,1076
ELS_NDR_RDSL,-1461827,Riedseltz,,
ELS_OBR_RDWH,-1461828,Riedwihr,,
ELS_NDR_RNGN,-1461954,Ringendorf,,
ELS_OBR_RXHM,-1462087,Rixheim,,
ELS_NDR_RMNS,-1462447,Romanswiller,ROMANSWILLER,1089
ELS_NDR_RSHM,-1462667,Rosheim,ROSHEIM,1093
ELS_NDR_RTHB,-1462755,Rothbach,,
SNI_FRN_RN,-1462807,Rouen,ROUEN,1098
ELS_LTH_SRRG,-1469504,Sarreguemines,SARREGUEMINES,1140
ELS_NDR_SVRN,-1469881,Saverne,SAVERNE,1145
ELS_LTH_SCHL,-1470013,Schalbach,SCHALBACH,1146
ELS_NDR_SCHR,-1470021,Scherwiller,,
ELS_NDR_SCHR2,-1470027,Schirrhoffen,,
ELS_NDR_SCHW,-1470046,Schweighouse,,
ELS_OBR_SCHW,-1470047,Schweighouse,,
ELS_NDR_SCHW2,-1470051,Schwindratzheim,,
ELS_NDR_SLST,-1470238,Selestat,SÉLESTAT,1158
ELS_OBR_SPPS,-1470449,Seppois Le-Bas,,
ELS_OBR_SRNT,-1470868,Sierentz,,
ELS_OBR_SLTZ,-1471487,Soultz,,
ELS_OBR_SLTZ2,-1471489,Soultzmatt,,
ELS_NDR_SLTZ,-1471490,Soultz Sous-Forets,SOULTZ-SOUS-FÔRETS,1222
ELS_NDR_STTZ,-1471693,Stotzheim,,
ELS_NDR_STRS,-1471697,Strasbourg,STRASBOURG,1249
ELS_NDR_STRT,-1471706,Struth,,
ELS_NDR_SRBR,-1471794,Surbourg,,
ELS_OBR_THNN,-1472468,Thann,THANN,1304
MRT_FRN_TL,-1473131,Toul,,
HTG_FRN_TLS,-1473166,Toulouse,TOULOUSE,1317
ORN_FRN_TRVR,-1473280,Tourouvre,,
ELS_NDR_TRMB,-1473812,Trimbach,,
ELS_OBR_TRCK,-1474017,Turckheim,,
ELS_OBR_UFFH,-1474085,Uffheim,,
ELS_OBR_UFFH2,-1474086,Uffholtz,,
ELS_NDR_UTTN,-1474208,Uttenheim,,
ELS_LTH_VNTX,-1474725,Vantoux,,
MS_FRN_VRDN,-1475532,Verdun,,
SN-_FRN_VRSL,-1475811,Versailles,VERSAILLES,1388
ELS_OBR_VGTL,-1477704,Voegtlinshoffen,,
ELS_NDR_WLDH,-1477991,Waldhambach,,
ELS_OBR_WTTW,-1478073,Wattwiller,,
ELS_NDR_WTRS,-1478090,Weiterswiller,,
ELS_NDR_WSTH,-1478100,Westhoffen,WESTHOFFEN,1441
ELS_NDR_WSTH2,-1478101,Westhouse,,
ELS_OBR_WTTL,-1478104,Wettolsheim,,
ELS_NDR_WNGR,-1478149,Wingersheim,WINGERSHEIM,1448
ELS_OBR_WNTZ,-1478156,Wintzenheim,WINTZENHEIM,1448
ELS_NDR_WSSM,-1478168,Wissembourg,WISSEMBOURG,1450
ELS_NDR_WTTR,-1478179,Wittersheim,,
ELS_NDR_WLFS,-1478200,Wolfisheim,WOLFISHEIM,1458
ELS_NDR_ZLLW,-1478341,Zellwiller,,
ELS_OBR_ZLLS,-1478355,Zillisheim,,
PRU_RHN_ACH,-1736604,Aach,AACH,17
PRU_HSS_ABTR,-1736769,Abterode,ABTERODE,19
PRU_HNN_ACHM,-1736875,Achim,ACHIM,197
PRU_HNN_ADLB,-1737008,Adelebsen,ADELEBSEN,20
BYR_GRM_ADLS,-1737037,Adelsberg,ADELSBERG,20
BYR_GRM_ADLS2,-1737043,Adelsdorf,ADELSDORF,20
BDN_GRM_ADLS,-1737048,Adelsheim,ADELSHEIM,20
PRU_HSS_ADRF,-1737170,Adorf,ADORF,20
WRT_GRM_AFFL,-1737196,Affaltrach,AFFALTRACH,21
PRU_WST_AHS,-1737278,Ahaus,AHAUS,21
PRU_WST_AHLN,-1737334,Ahlen,AHLEN,22
PRU_SCH_AHRN,-1737475,Ahrensburg,AHRENSBURG,22
PRU_RHN_AHRW,-1737512,Ahrweiler,AHRWEILER,23
BYR_GRM_ADHS,-1737653,Aidhausen,AIDHAUSEN,23
BYR_GRM_ALBR,-1737863,Albersweiler,ALBERSWEILER,27
HSS_GRM_ALLN,-1738127,Allendorf An Der Lumda,ALLENDORF AN DER LUMDA,29
BYR_GRM_ALLR,-1738188,Allersheim,ALLERSHEIM,30
PRU_RHN_ALPN,-1738373,Alpen,ALPEN,31
HSS_GRM_ALSB,-1738407,Alsbach,ALSBACH,31
BYR_GRM_ALSN,-1738428,Alsenz,,
HSS_GRM_ALSF,-1738434,Alsfeld,ALSFELD,31
HSS_GRM_ALSH,-1738436,Alsheim,ALESHEIM,32
BDN_GRM_ALTD,-1738531,Altdorf,ALTDORF,32
PRU_WST_ALTN,-1738676,Altena,ALTENA,32
SCH_ALT_ALTN,-1738789,Altenburg,ALTENBURG,33
HSS_GRM_ALTN,-1738801,Alten Buseck,ALTEN-BUSECK,33
PRU_HSS_ALTN,-1738893,Altengronau,ALTENGRONAU,33
PRU_RHN_ALTN,-1738995,Altenkirchen,ALTERKIRCHEN IM WESTERWALD,33
BYR_GRM_ALTN,-1739007,Altenkunstadt,ALTENKUNSTADT,33
HSS_GRM_ALTN2,-1739011,Altenlotheim,ALTENLOTHEIM,34
BYR_GRM_ALTN2,-1739033,Altenmuhr,ALTENMUHR,34
BYR_GRM_ALTN3,-1739079,Altenschonbach,ALTENSCHOENBACH,34
HSS_GRM_ALTN3,-1739099,Altenstadt,ALTENSTADT,34
PRU_BRN_ALTL,-1739513,Altlandsberg,ALTLANDSBERG,34
PRU_SCH_ALTN,-1739621,Altona,,
HSS_GRM_ALTW,-1739805,Altwiedermus,ALTWIEDERMUS,36
BYR_GRM_ALZN,-1739852,Alzenau In Unterfranken,ALZENAU,36
HSS_GRM_ALZY,-1739857,Alzey,ALZEY,36
BYR_GRM_AMBR,-1739911,Amberg,AMBERG,37
PRU_HSS_AMNB,-1740163,Amoneburg,,
PRU_RHN_ANDR,-1740361,Andernach,ANDERNACH,43
HSS_GRM_ANGN,-1740436,Angenrod,ANGENROD,45
PRU_BRN_ANGR,-1740475,Angermunde,ANGERMUENDE,45
PRU_PMM_ANKL,-1740551,Anklam,ANKLAM,45
SCH_GRM_ANNB,-1740565,Annaberg Buchholz,ANNABERG,45
PRU_RHN_ANRT,-1740624,Anrath,ANRATH,46
PRU_WST_ANRC,-1740631,Anrochte,ANROECHTE,46
BYR_GRM_ANSB,-1740635,Ansbach,ANSBACH,46
PRU_WST_APLR,-1740798,Aplerbeck,APLERBECK,51
SCH_WMR_APLD,-1740801,Apolda,APOLDA,51
WRT_GRM_ARCH,-1740900,Archshofen,ARCHSHOFEN,53
PRU_RHN_ARGN,-1740965,Argenschwang,ARGENSCHWANG,54
HSS_GRM_ARHL,-1740976,Arheilgen,ARHEILGEN,54
PRU_WST_ARNS,-1741104,Arnsberg,ARNSBERG,55
GER_GRM_ARNS,-1741136,Arnstadt,ARNSTADT,55
BYR_GRM_ARNS,-1741145,Arnstein,ARNSTEIN,55
PRU_WLD_ARLS,-1741155,Arolsen,AROLSEN,56
BYR_GRM_ASCH,-1741305,Aschaffenburg,ASCHAFFENBURG,57
BYR_GRM_ASCH2,-1741328,Aschbach,ASCHBACH,57
SCH_WMR_ASCH,-1741383,Aschenhausen,ASCHENHAUSEN,58
PRU_SCH_ASCH,-1741409,Aschersleben,ASCHERSLEBEN,58
HSS_GRM_ASSN,-1741564,Assenheim,ASSENHEIM,58
PRU_HSS_ASSL,-1741569,Asslar,ASSLAR,58
BYR_GRM_AB,-1741806,Aub,AUB,60
HSS_GRM_ARBC,-1741984,Auerbach,AUERBACH,61
WRT_GRM_AFHS,-1742339,Aufhausen,AUFHAUSEN,61
BYR_GRM_AFSS,-1742371,Aufsess,AUFSESS,61
BYR_GRM_AGSB,-1742412,Augsburg,AUGSBURG,61
PRU_HNN_ARCH,-1742578,Aurich,AURICH,64
BYR_GRM_ATNH,-1742670,Autenhausen,AUTENHAUSEN,64
HSS_GRM_BBNH,-1742816,Babenhausen,BABENHAUSEN,66
PRU_RHN_BCHR,-1742885,Bacharach,BACHARACH,67
BYR_GRM_BDBR,-1743038,Bad Bergzabern,BERGZABERN,116
PRU_WST_BDBR,-1743042,Bad Berleburg,BERLEBURG,117
PRU_SCH_BBR,-1743045,Bibra,BIBRA,142
BYR_GRM_BDBR2,-1743052,Bad Bruckenau,BRUECKENAU,203
WRT_GRM_BDBC,-1743053,Bad Buchau,BAD BUCHAU,68
PRU_WST_BDDR,-1743062,Bad Driburg,BAD DRIBURG,69
BYR_GRM_BDDR,-1743065,Bad Durkheim,BAD DUERKHEIM,69
PRU_HSS_BDEM,-1743080,Bad Ems,BAD EMS,70
BDN_GRM_BDNB,-1743083,Baden Baden,BADEN-BADEN,71
PRU_BRN_BDFR,-1743129,Bad Freienwalde,"FREIENWALDE AN DER ODER, BAD",403
BRN_GRM_BDGN,-1743132,Bad Gandersheim,GANDERSHEIM,416
PRU_RHN_BDGD,-1743133,Bad Godesberg,BAD GODESBERG,71
PRU_HSS_BDHR,-1743149,Bad Hersfeld,BAD HERSFELD,72
PRU_HSS_BDHM,-1743152,Bad Homburg Vor Der Hohe,BAD HOMBURG,72
PRU_RHN_BDHN,-1743153,Bad Honnef Am Rhein,BAD HONNEF,73
BYR_GRM_BDKS,-1743164,Bad Kissingen,BAD KISSINGEN,73
HSS_GRM_BDKN,-1743169,Bad Konig,BAD KOENIG,74
PRU_RHN_BDKR,-1743172,Bad Kreuznach,BAD KREUZNACH,74
WRT_GRM_BDMR,-1743187,Bad Mergentheim,BAD MERGENTHEIM,75
HSS_GRM_BDNH,-1743194,Bad Nauheim,BAD NAUHEIM,75
PRU_RHN_BDNN,-1743197,Bad Neuenahr,BAD NEUENAHR,76
BYR_GRM_BDNS,-1743200,Bad Neustadt An Der Saale,BAD NEUSTADT,76
PRU_HSS_BDOR,-1743205,Bad Orb,BAD ORB,76
BDN_GRM_BDRP,-174321,Bad Rappenau,BAD RAPPENAU,77
PRU_WLD_BDPY,-1743210,Bad Pyrmont,BAD PYRMONT,76
PRU_HSS_BDSL,-1743230,Bad Salzschlirf,BAD SALZSCHLIRF,77
LPP_GRM_BDSL,-1743231,Bad Salzuflen,BAD SALZUFLEN,77
PRU_HSS_BDSC,-1743242,Bad Schwalbach,BAD SCHWALBACH,77
PRU_SCH_BDSG,-1743249,Bad Segeberg,BAD SEGEBERG,77
PRU_HSS_BDSD,-1743251,Bad Soden Am Taunus,BAD SODEN,78
PRU_HSS_BDWL,-1743273,Bad Wildungen,BAD WILDUNGEN,78
BYR_GRM_BRSD,-1743396,Baiersdorf,BAIERSDORF,79
BDN_GRM_BRTL,-1743401,Baiertal,BAIERTAL,79
WRT_GRM_BSNG,-1743421,Baisingen,BAISINGEN,79
BYR_GRM_BMBR,-1743608,Bamberg,BAMBERG,205
PRU_HSS_BRCH,-1743759,Barchfeld,BARCHFELD,89
PRU_RHN_BRMN,-1744054,Barmen,,
PRU_HNN_BRSN,-1744187,Barsinghausen,BARSINGHAUSEN,90
PRU_HNN_BSSM,-1744341,Bassum,BASSUM,91
BYR_GRM_BSTH,-1744355,Bastheim,BASTHEIM,91
PRU_HSS_BTTN,-1744382,Battenfeld,BATTENFELD,92
PRU_HSS_BMBC,-1744554,Baumbach,BAUMBACH,92
PRU_RHN_BSND,-1744699,Bausendorf,BAUSENDORF,92
SCH_GRM_BTZN,-1744712,Bautzen,BAUTZEN,93
BYR_GRM_BYRT,-1744769,Bayreuth,BAYREUTH,223
PRU_HSS_BBR,-1744802,Bebra,BEBRA,95
BYR_GRM_BCHH,-1744829,Bechhofen,BECHHOFEN,95
PRU_WST_BCKM,-1744941,Beckum,BECKUM,96
PRU_RHN_BDBR,-1744947,Bedburg,BEDBURG,97
PRU_BRN_BLTZ,-1745000,Beelitz,BEELITZ,97
HSS_GRM_BRFL,-1745039,Beerfelden,BEERFELDEN,97
PRU_RHN_BNDR,-1745489,Bendorf,BENDORF AM RHEIN,106
PRU_RHN_BNGL,-1745505,Bengel,,
HSS_GRM_BNSH,-1745622,Bensheim,BENSHEIM,111
PRU_HNN_BNTH,-1745642,Bentheim,BENTHEIM,111
PRU_HNN_BRGN,-1745978,Bergen,BERGEN,401
SCH_MNN_BRKC,-1746396,Berkach,BERKACH,117
WRT_GRM_BRLC,-1746441,Berlichingen,BERLICHINGEN,117
PRU_BRN_BRLN,-1746443,Berlin,,
ANH_GRM_BRNB,-1746530,Bernburg,BERNBURG,132
PRU_RHN_BRNK,-1746605,Bernkastel Kues,BERNKASTEL-KUES,132
BDN_GRM_BRWN,-1746755,Berwangen,BERWANGEN,133
PRU_RHN_BTZD,-1746934,Betzdorf,BETZDORF,134
PRU_RHN_BL,-1746984,Beuel,BEUEL,134
HSS_GRM_BRN,-1746994,Beuern,BEUERN,134
PRU_WST_BVRN,-1747128,Beverungen,BEVERUNGEN,136
BYR_GRM_BBRG,-1747213,Bibergau,BIBERGAU,141
HSS_GRM_BBLS,-1747238,Biblis,BIBLIS,96
HSS_GRM_BBSH,-1747365,Biebesheim,BIEBESHEIM,143
PRU_HSS_BBRC,-1747370,Biebrich,BIEBRICH AM RHEIN,143
PRU_WST_BLFL,-1747422,Bielefeld,,
PRU_HSS_BRST,-1747526,Bierstadt,BIERSTADT,148
PRU_WST_BGG,-1747610,Bigge,BIGGE,148
PRU_WST_BLLR,-1747665,Billerbeck,BILLERBECK,150
BYR_GRM_BLLG,-1747674,Billigheim,BILLIGHEIM (II),150
BDN_GRM_BLLG,-1747675,Billigheim,BILLIGHEIM (I),150
BDN_GRM_BN,-1747748,Binau,BINAU,150
HSS_GRM_BNGN,-1747784,Bingen Am Rhein,BINGEN,150
BYR_GRM_BNSW,-1747859,Binswangen,BINSWANGEN,610
HSS_GRM_BRKN,-1747957,Birkenau,BIRKENAU,151
OLD_GRM_BRKN,-1748014,Birkenfeld,BIRKENFELD,151
PRU_HSS_BRST2,-1748258,Birstein,BIRSTEIN,151
PRU_HSS_BSCH,-1748321,Bischofsheim,BISCHOFSHEIM,152
PRU_RHN_BTBR,-1748426,Bitburg,BITBURG,153
PRU_SCH_BTTR,-1748446,Bitterfeld,BITTERFELD,154
PRU_SCH_BLCH,-1748773,Bleicherode,BLEICHERODE,156
LPP_GRM_BLMB,-1748969,Blomberg,BLOMBERG,157
HSS_GRM_BBNH2,-1749143,Bobenhausen Zwei,BOBENHAUSEN,157
BYR_GRM_BCHN,-1749186,Bochingen,BOECHINGEN,164
PRU_WST_BCHL,-1749189,Bocholt,BOCHOLT,160
PRU_WST_BCHM,-1749194,Bochum,BOCHUM,161
PRU_HSS_BCKN,-1749256,Bockenheim,,
PRU_HNN_BDNF,-1749474,Bodenfelde,BODENFELDE,163
HSS_GRM_BDNH2,-1749480,Bodenheim,BODENHEIM,163
PRU_HNN_BDNS,-1749504,Bodensee,,
BDN_GRM_BDRS,-1749532,Bodersweier,BODERSWEIER,163
BDN_GRM_BDGH,-1749538,Bodigheim,BOEDIGHEIM,164
PRU_RHN_BLLN,-1749957,Bollendorf,BOLLENDORF,167
WRT_GRM_BNFL,-1750143,Bonfeld,BONFELD,168
PRU_RHN_BNN,-1750167,Bonn,BONN,168
BYR_GRM_BNNL,-1750194,Bonnland,BONNLAND,170
HSS_GRM_BNST,-1750204,Bonstadt,BOENSTADT,164
PRU_RHN_BPPR,-1750248,Boppard,BOPPARD,171
PRU_WST_BRGH,-1750350,Borghorst,BORGHORST,172
PRU_WST_BRKN,-1750387,Borken,BORKEN (II),172
PRU_RHN_BRNH,-1750505,Bornheim,BORNHEIM,173
PRU_HSS_BRNC,-1750518,Bornich,,
OLD_GRM_BSN,-1750713,Bosen,BOSEN,176
LPP_GRM_BSNG,-1750754,Bosingfeld,BOESINGFELD,164
PRU_WST_BTTR,-1750861,Bottrop,BOTTROP,178
PRU_WST_BRKL,-1751076,Brakel,BRAKEL,181
PRU_BRN_BRND,-1751260,Brandenburg,BRANDENBURG AN DER HAVEL,181
PRU_HSS_BRNF,-1751547,Braunfels,BRAUNFELS,185
WRT_GRM_BRNS,-1751577,Braunsbach,BRAUNSBACH,185
BRN_GRM_BRNS,-1751596,Braunschweig,BRAUNSCHWEIG,185
BDN_GRM_BRSC,-1751821,Breisach Am Rhein,BREISACH,187
HSS_GRM_BRTN,-1751933,Breitenbach Am Herzberg,BREITENBACH AM HERZBERG,187
BRM_GRM_BRMN,-1752234,Bremen,BREMEN,187
BRM_GRM_BRMR,-1752254,Bremerhaven,,
PRU_HNN_BRMK,-1752282,Bremke,BREMKE,188
BDN_GRM_BRTT,-1752423,Bretten,BRETTEN,196
HSS_GRM_BRTZ,-1752442,Bretzenheim,BRETZENHEIM,197
PRU_HSS_BRN,-1752454,Breuna,BREUNA,197
PRU_RHN_BRYL,-1752470,Breyell,BREYELL,197
PRU_WST_BRLN,-1752544,Brilon,BRILON,199
PRU_RHN_BRDN,-1752695,Brodenbach,BRODENBACH,200
PRU_RHN_BRTD,-1752918,Brotdorf,BROTDORF,202
BDN_GRM_BRCH,-1753063,Bruchsal,BRUCHSAL,203
PRU_RHN_BRHL,-1753303,Bruhl,,
BDN_GRM_BCHN,-1753990,Buchen,BUCHEN,212
GER_GRM_BCKB,-1754466,Buckeburg,BUECKEBURG,219
HSS_GRM_BDNG,-1754552,Budingen,BUEDINGEN,219
PRU_WST_BR,-1754569,Buer,BUER,219
BDN_GRM_BHL,-1754649,Buhl,BUEHL,219
PRU_WST_BND,-1754931,Bunde,BUENDE,219
PRU_HNN_BND,-1754932,Bunde,BUNDE,221
PRU_WST_BRN,-1755055,Buren,BUEREN,220
PRU_RHN_BRGB,-1755213,Burgbrohl,BURGBROHL,222
PRU_HNN_BRGD,-1755221,Burgdorf,BURGDORF,222
HSS_GRM_BRGL,-1755226,Burgel,BUERGEL,220
HSS_GRM_BRGG,-1755315,Burg Grafenrode,BURGGRAEFENRODE,222
BYR_GRM_BRGH,-1755341,Burghaslach,BURGHASLACH,222
PRU_HSS_BRGH,-1755343,Burghaun,BURGHAUN,222
BYR_GRM_BRGK,-1755419,Burgkunstadt,BURGKUNSTADT,222
BYR_GRM_BRGP,-1755448,Burgpreppach,BURGPREPPACH,223
BYR_GRM_BRGS,-1755467,Burgsinn,BURGSINN,223
PRU_WST_BRGS,-1755523,Burgsteinfurt,BURGSTEINFURT,223
HSS_GRM_BRST,-1755690,Burstadt,BUERSTADT,220
BYR_GRM_BSNB,-1755897,Busenberg,BUSENBERG,224
HSS_GRM_BTTL,-1755997,Buttelborn,BUETTELBORN,220
WRT_GRM_BTTN,-1756016,Buttenhausen,BUTTENHAUSEN,225
BYR_GRM_BTTN,-1756017,Buttenheim,BUTTENHEIM,226
BYR_GRM_BTTN2,-1756019,Buttenwiesen,BUTTENWIESEN,226
BYR_GRM_BTTH,-1756096,Butthard,BUETTHARD,220
HSS_GRM_BTZB,-1756118,Butzbach,BUTZBACH,226
PRU_RHN_BTZW,-1756163,Butzweiler,BUTZWEILER,226
